query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q5RJU0-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q5RJU0-F1-model_v4 Vacuolar-sorting protein SNF8	0.207	140	106	80	214	97	236	9.411E-08	206
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q5M759-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q5M759-F1-model_v4 Vacuolar protein sorting-associated protein 22 homolog 1	0.224	146	109	74	214	91	236	8.355E-08	203
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q5U3V9-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q5U3V9-F1-model_v4 Vacuolar-sorting protein SNF8	0.207	140	106	80	214	97	236	1.707E-07	201
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-P0C0A2-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-P0C0A2-F1-model_v4 Vacuolar protein-sorting-associated protein 36	0.201	138	107	80	214	242	379	2.800E-06	201
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q91XD6-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q91XD6-F1-model_v4 Vacuolar protein-sorting-associated protein 36	0.201	138	107	80	214	242	379	3.770E-06	197
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q6DDF4-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q6DDF4-F1-model_v4 Vacuolar protein-sorting-associated protein 36	0.179	138	110	80	214	244	381	3.770E-06	197
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q9VU87-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q9VU87-F1-model_v4 Vacuolar protein-sorting-associated protein 36	0.174	171	129	61	217	225	395	9.589E-07	197
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-A5PK00-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-A5PK00-F1-model_v4 Vacuolar protein-sorting-associated protein 36	0.201	138	107	80	214	242	379	4.507E-06	196
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q12483-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q12483-F1-model_v4 Vacuolar-sorting protein SNF8	0.218	140	107	75	214	88	225	1.922E-07	195
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q54RC4-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q54RC4-F1-model_v4 Vacuolar-sorting protein SNF8	0.206	144	109	80	217	96	239	1.707E-07	194
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q7ZVK4-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q7ZVK4-F1-model_v4 Vacuolar protein-sorting-associated protein 36	0.179	138	110	80	214	242	379	5.719E-06	192
LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q96H20-F1-model_v4	LOKIASV2_1843_ESMFold_hypothetical_protein	AF-Q96H20-F1-model_v4 Vacuolar-sorting protein SNF8	0.213	140	105	80	214	97	236	2.165E-07	188
