query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P9WLW5-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P9WLW5-F1-model_v4 Uncharacterized protein Rv1507c	0.282	226	162	2	227	3	228	1.056E-18	644
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P9WLW4-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P9WLW4-F1-model_v4 Uncharacterized protein MT1555	0.282	226	162	2	227	3	228	6.717E-18	619
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q1CZ49-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q1CZ49-F1-model_v4 Putative cysteine ligase BshC	0.119	149	119	1	136	92	240	1.821E-03	109
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3EFW0-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3EFW0-F1-model_v4 Putative cysteine ligase BshC	0.114	151	122	1	139	97	247	3.374E-03	109
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q3B5Y3-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q3B5Y3-F1-model_v4 Putative cysteine ligase BshC	0.103	149	122	1	137	97	245	2.636E-03	109
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A4SD82-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A4SD82-F1-model_v4 Putative cysteine ligase BshC	0.122	149	119	1	137	97	245	3.816E-03	105
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3QL35-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3QL35-F1-model_v4 Putative cysteine ligase BshC	0.094	151	125	1	139	97	247	5.194E-03	100
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q2S0P5-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q2S0P5-F1-model_v4 Putative cysteine ligase BshC	0.111	243	203	1	229	95	337	3.046E-04	99
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B4S462-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B4S462-F1-model_v4 Putative cysteine ligase BshC	0.093	151	125	1	139	97	247	1.023E-02	97
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q3ATV7-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q3ATV7-F1-model_v4 Putative cysteine ligase BshC	0.133	148	117	1	136	97	244	4.592E-03	94
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8KC68-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8KC68-F1-model_v4 Putative cysteine ligase BshC	0.101	151	124	1	139	97	247	1.310E-02	92
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B2A252-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B2A252-F1-model_v4 Putative cysteine ligase BshC	0.089	146	123	1	136	92	237	2.479E-03	88
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3QYH5-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3QYH5-F1-model_v4 Putative cysteine ligase BshC	0.123	150	119	1	137	97	246	1.783E-02	88
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3EML3-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B3EML3-F1-model_v4 Putative cysteine ligase BshC	0.111	245	203	1	229	97	341	2.060E-03	85
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q01QM5-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q01QM5-F1-model_v4 Putative cysteine ligase BshC	0.118	243	196	3	225	85	327	7.681E-04	84
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P55342-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P55342-F1-model_v4 Putative cysteine ligase BshC	0.114	157	138	3	159	88	244	1.896E-02	82
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A1BI20-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A1BI20-F1-model_v4 Putative cysteine ligase BshC	0.093	245	207	1	229	97	341	2.804E-03	80
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A6GZG1-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A6GZG1-F1-model_v4 Putative cysteine ligase BshC	0.107	230	203	2	229	93	322	3.736E-02	53
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B0TAU6-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B0TAU6-F1-model_v4 Putative cysteine ligase BshC	0.102	248	208	1	233	93	340	1.364E-01	44
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q88VH0-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q88VH0-F1-model_v4 Adenine phosphoribosyltransferase	0.098	51	44	148	197	38	88	2.473E+00	41
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B9DNG3-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-B9DNG3-F1-model_v4 Adenine phosphoribosyltransferase	0.137	51	42	148	197	36	86	2.473E+00	41
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P0A2X5-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P0A2X5-F1-model_v4 Adenine phosphoribosyltransferase	0.188	51	41	148	198	39	89	1.606E+00	41
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q71ZE6-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q71ZE6-F1-model_v4 Adenine phosphoribosyltransferase	0.196	49	39	150	198	41	89	1.335E+00	41
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P0A2X6-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-P0A2X6-F1-model_v4 Adenine phosphoribosyltransferase	0.196	49	39	150	198	41	89	1.335E+00	41
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A9NGG3-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-A9NGG3-F1-model_v4 Adenine phosphoribosyltransferase	0.113	44	38	150	193	38	81	4.051E+00	40
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q834G6-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q834G6-F1-model_v4 Adenine phosphoribosyltransferase	0.142	49	40	150	197	38	86	2.186E+00	39
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8RDM9-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8RDM9-F1-model_v4 Adenine phosphoribosyltransferase	0.169	51	42	148	198	36	86	1.817E+00	39
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8CS95-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8CS95-F1-model_v4 Adenine phosphoribosyltransferase	0.163	49	39	150	197	38	86	2.631E+00	39
LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8DZA4-F1-model_v4	LOKIASV2_4140_ESMFold_WbqC_family_protein	AF-Q8DZA4-F1-model_v4 Adenine phosphoribosyltransferase	0.102	49	43	150	198	38	86	2.798E+00	39
