query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O29067-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O29067-F1-model_v4 Uncharacterized protein AF_1201	0.194	228	168	1	228	18	227	2.949E-05	129
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O32030-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O32030-F1-model_v4 Uncharacterized protein YrzA	0.060	65	59	167	230	3	67	2.358E-01	82
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-P64635-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-P64635-F1-model_v4 Putative DNA utilization protein HofN	0.102	190	154	40	229	1	172	1.198E-03	76
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-P64634-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-P64634-F1-model_v4 DNA utilization protein HofN	0.111	190	152	40	229	1	172	8.840E-04	75
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O02298-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O02298-F1-model_v4 Soluble guanylate cyclase gcy-35	0.089	215	171	17	231	4	192	7.368E-04	75
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-A9BEA2-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-A9BEA2-F1-model_v4 UPF0234 protein P9211_04811	0.106	89	77	136	224	13	99	1.279E-02	74
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-P31769-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-P31769-F1-model_v4 Competence protein B	0.119	189	144	42	230	1	165	1.061E-03	72
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O53203-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-O53203-F1-model_v4 NAD-specific glutamate dehydrogenase	0.160	76	62	154	228	534	609	4.864E-02	72
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-E1V4J5-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-E1V4J5-F1-model_v4 NAD-specific glutamate dehydrogenase	0.096	88	77	143	230	538	623	5.835E-02	71
LOKIASV2_3674_ESMFold_hypothetical_protein	AF-Q6DNF3-F1-model_v4	LOKIASV2_3674_ESMFold_hypothetical_protein	AF-Q6DNF3-F1-model_v4 Soluble guanylate cyclase gcy-37	0.104	207	151	22	228	20	189	3.573E-03	66
