query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P29941-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P29941-F1-model_v4 Uncharacterized 19.2 kDa protein in cobO 3'region	0.308	172	117	1	172	3	172	2.010E-08	421
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q9VAM9-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q9VAM9-F1-model_v4 Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	0.289	168	117	11	175	8	175	6.374E-07	350
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8N4P3-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8N4P3-F1-model_v4 Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	0.283	172	120	8	176	4	175	4.616E-07	347
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q28C98-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q28C98-F1-model_v4 Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	0.312	172	113	8	172	4	175	3.666E-07	347
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q568P1-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q568P1-F1-model_v4 Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	0.289	168	114	8	169	5	172	5.551E-07	341
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q9D114-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q9D114-F1-model_v4 Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	0.293	168	116	8	172	4	171	7.319E-07	333
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q54089-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q54089-F1-model_v4 Bifunctional (p)ppGpp synthase/hydrolase RelA	0.313	177	117	1	171	20	196	2.212E-06	289
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q6G8T5-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q6G8T5-F1-model_v4 GTP pyrophosphokinase	0.259	173	121	8	171	31	203	7.678E-06	271
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q57E90-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q57E90-F1-model_v4 GTP pyrophosphokinase rsh	0.327	171	108	10	171	21	191	5.310E-06	271
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0AG26-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0AG26-F1-model_v4 Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.317	172	111	8	170	19	190	1.681E-05	270
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8CS97-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8CS97-F1-model_v4 GTP pyrophosphokinase	0.290	173	116	8	171	24	196	1.217E-05	268
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-O54408-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-O54408-F1-model_v4 GTP pyrophosphokinase	0.318	173	111	8	171	24	196	7.332E-06	268
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8YG65-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8YG65-F1-model_v4 GTP pyrophosphokinase rsh	0.327	171	108	10	171	21	191	7.002E-06	267
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8CY42-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q8CY42-F1-model_v4 GTP pyrophosphokinase rsh	0.327	171	108	10	171	21	191	6.686E-06	267
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q6GG70-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q6GG70-F1-model_v4 GTP pyrophosphokinase	0.290	173	116	8	171	31	203	1.275E-05	266
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q2YN11-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q2YN11-F1-model_v4 GTP pyrophosphokinase rsh	0.322	171	109	10	171	21	191	7.332E-06	264
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0AG24-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0AG24-F1-model_v4 Bifunctional (p)ppGpp synthase/hydrolase SpoT	0.303	172	113	8	170	19	190	2.216E-05	262
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q5HNR8-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q5HNR8-F1-model_v4 GTP pyrophosphokinase	0.290	173	116	8	171	24	196	1.398E-05	261
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q99TL8-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q99TL8-F1-model_v4 GTP pyrophosphokinase	0.290	173	116	8	171	31	203	1.760E-05	261
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P47520-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P47520-F1-model_v4 Probable guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.274	180	127	1	176	20	199	5.833E-05	260
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-A5VPI9-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-A5VPI9-F1-model_v4 GTP pyrophosphokinase rsh	0.322	171	109	10	171	21	191	1.012E-05	259
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0A0E9-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0A0E9-F1-model_v4 GTP pyrophosphokinase	0.284	173	117	8	171	31	203	1.398E-05	258
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q931Q4-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-Q931Q4-F1-model_v4 GTP pyrophosphokinase	0.284	173	117	8	171	31	203	2.545E-05	257
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0A0F0-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P0A0F0-F1-model_v4 GTP pyrophosphokinase	0.290	173	116	8	171	31	203	2.545E-05	255
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-O34098-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-O34098-F1-model_v4 Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.284	174	117	7	171	22	195	1.335E-05	254
LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P75386-F1-model_v4	LOKIASV2_0195_ESMFold_hypothetical_protein	AF-P75386-F1-model_v4 Probable guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.256	178	123	10	175	38	215	2.665E-05	253
