query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P21369-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P21369-F1-model_v4 Nicotinamidase	0.370	205	128	9	213	1	204	3.210E-24	909
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P53184-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P53184-F1-model_v4 Nicotinamidase	0.339	215	134	12	215	2	216	8.065E-21	720
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9USS0-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9USS0-F1-model_v4 Nicotinamidase	0.275	208	149	8	213	1	208	3.910E-17	601
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-I6XD65-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-I6XD65-F1-model_v4 Nicotinamidase/pyrazinamidase	0.283	204	132	12	215	2	186	1.217E-16	546
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-O32091-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-O32091-F1-model_v4 Uncharacterized isochorismatase family protein PncA	0.235	202	137	12	213	3	182	2.546E-11	372
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P96654-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P96654-F1-model_v4 Uncharacterized isochorismatase family protein YddQ	0.180	203	141	12	214	3	175	8.414E-11	349
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q93Z51-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q93Z51-F1-model_v4 Probable inactive nicotinamidase At3g16190	0.211	204	143	11	214	7	188	2.399E-11	349
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D5VGV1-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D5VGV1-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.192	209	164	6	214	22	225	4.225E-10	319
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P58760-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P58760-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	210	163	6	215	10	214	1.624E-10	311
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q88FY5-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q88FY5-F1-model_v4 Maleamate amidohydrolase	0.207	210	145	4	213	17	200	9.753E-10	307
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9FMX7-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9FMX7-F1-model_v4 Nicotinamidase 2	0.234	211	135	4	214	12	188	2.467E-10	302
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B8H1Q1-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B8H1Q1-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.184	209	166	6	214	22	225	3.223E-09	298
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B9JLT8-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B9JLT8-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	210	163	6	215	28	232	5.054E-10	298
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-G2X4M1-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-G2X4M1-F1-model_v4 Secreted isochorismatase effector Isc1	0.173	203	137	12	214	20	186	3.856E-09	297
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P94573-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P94573-F1-model_v4 Uncharacterized isochorismatase family protein YwoC	0.180	210	145	5	214	4	181	2.860E-09	295
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9FMX8-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9FMX8-F1-model_v4 Nicotinamidase 3	0.236	211	134	4	214	12	188	1.204E-10	293
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-O07081-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-O07081-F1-model_v4 Uncharacterized isochorismatase family protein YrdC	0.191	203	138	12	214	5	176	1.239E-09	292
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P32400-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P32400-F1-model_v4 N-carbamoylsarcosine amidase	0.184	211	153	4	214	37	224	3.223E-09	289
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D4GWH7-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D4GWH7-F1-model_v4 Uncharacterized isochorismatase family protein HVO_2328	0.158	212	152	3	214	1	181	7.441E-09	287
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A4VQH5-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A4VQH5-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.207	204	156	11	214	34	231	5.199E-09	285
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9A4N5-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q9A4N5-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.188	213	168	2	214	5	212	3.856E-09	284
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7MTF4-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7MTF4-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.191	209	164	6	214	11	214	2.390E-09	284
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A8IAC9-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A8IAC9-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.192	213	167	2	214	5	212	1.396E-09	283
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P75897-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P75897-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.195	209	163	6	214	11	214	2.860E-09	282
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A7ME53-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A7ME53-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.196	204	158	11	214	19	216	3.223E-09	282
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B0SW60-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B0SW60-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.206	204	156	11	214	22	219	4.345E-09	282
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P0ADI8-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P0ADI8-F1-model_v4 Uncharacterized isochorismatase family protein YecD	0.192	209	145	6	214	2	181	1.573E-09	281
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C9Y0S6-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C9Y0S6-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.196	204	158	11	214	19	216	3.036E-09	280
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B1ZB16-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B1ZB16-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.196	204	158	11	214	33	230	3.223E-09	280
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C8UMM7-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C8UMM7-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.190	209	164	6	214	11	214	2.694E-09	279
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D5CE33-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D5CE33-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	2.538E-09	277
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7MIF8-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7MIF8-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.190	209	164	6	214	11	214	2.694E-09	276
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P0ADI7-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-P0ADI7-F1-model_v4 Isochorismatase family protein YecD	0.182	209	146	6	214	2	181	4.345E-09	275
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D3H124-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D3H124-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.195	209	163	6	214	11	214	5.199E-09	275
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B1IV86-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B1IV86-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.195	209	163	6	214	12	215	5.859E-09	275
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A1A9R6-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A1A9R6-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.191	209	164	6	214	25	228	3.856E-09	275
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7N3G7-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7N3G7-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.194	209	164	6	214	11	214	3.421E-09	274
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C6UFC2-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C6UFC2-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	2.694E-09	274
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D0LI56-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D0LI56-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.182	204	161	11	214	31	228	1.003E-08	273
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q1RDK6-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q1RDK6-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.191	209	164	6	214	25	228	4.897E-09	273
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q8S8F9-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q8S8F9-F1-model_v4 Nicotinamidase 1	0.184	218	171	3	212	20	237	1.773E-09	273
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B5XXN1-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B5XXN1-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	2.538E-09	272
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B6I987-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B6I987-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	3.223E-09	271
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7LFC1-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7LFC1-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	4.897E-09	270
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7UNZ4-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7UNZ4-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.197	209	163	6	214	11	214	2.860E-09	270
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7NLB5-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7NLB5-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.190	209	164	6	214	11	214	6.602E-09	270
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A7ZKB6-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-A7ZKB6-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.194	209	164	6	214	12	215	7.009E-09	270
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7KWT6-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-B7KWT6-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.206	204	156	11	214	34	231	9.450E-09	270
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D2NGI8-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D2NGI8-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	3.856E-09	269
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C6EHJ6-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C6EHJ6-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	4.897E-09	268
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C8U5H3-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C8U5H3-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.194	209	164	6	214	11	214	5.519E-09	267
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C8TNC1-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C8TNC1-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	4.897E-09	267
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D3RKL1-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-D3RKL1-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	5.199E-09	267
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q8FJ42-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-Q8FJ42-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.194	209	164	6	214	25	228	6.219E-09	267
LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C9QZ65-F1-model_v4	LOKIASV2_1599_ESMFold_bifunctional_nicotinamidase-pyrazinamidase	AF-C9QZ65-F1-model_v4 Ureidoacrylate amidohydrolase RutB	0.199	209	163	6	214	11	214	5.519E-09	266
