query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-P75107-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-P75107-F1-model_v4 Serine--tRNA ligase	0.171	70	57	9	78	23	92	2.897E-01	89
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-P47251-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-P47251-F1-model_v4 Serine--tRNA ligase	0.214	70	52	12	81	29	95	4.780E-01	81
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q6CAD2-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q6CAD2-F1-model_v4 Serine/threonine-protein kinase TEL1	0.194	67	49	12	78	1677	1738	3.961E-01	81
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q9VL59-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q9VL59-F1-model_v4 Zinc finger CCCH-type with G patch domain-containing protein	0.116	85	72	1	82	420	504	6.139E-01	77
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q8TIU3-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q8TIU3-F1-model_v4 Serine--tRNA ligase	0.179	67	51	19	81	33	99	6.958E-01	74
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B3N8L3-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B3N8L3-F1-model_v4 Zinc finger CCCH-type with G patch domain-containing protein	0.116	86	72	1	82	419	504	7.886E-01	74
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B4NYQ2-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B4NYQ2-F1-model_v4 Zinc finger CCCH-type with G patch domain-containing protein	0.116	86	72	1	82	419	504	7.886E-01	74
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-P95734-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-P95734-F1-model_v4 Aminoacyltransferase FemA	0.193	62	49	20	81	245	306	2.016E+00	70
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q46F20-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-Q46F20-F1-model_v4 Serine--tRNA ligase	0.164	67	52	19	81	33	99	1.013E+00	70
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B4Q8A7-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B4Q8A7-F1-model_v4 Zinc finger CCCH-type with G patch domain-containing protein	0.104	86	73	1	82	419	504	1.078E+00	69
LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B2VA33-F1-model_v4	LOKIASV2_0477_ESMFold_hypothetical_protein	AF-B2VA33-F1-model_v4 Serine--tRNA ligase	0.184	65	49	19	79	34	98	1.222E+00	68
