query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P18816-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P18816-F1-model_v4 Lactose phosphotransferase system repressor	0.205	68	50	59	126	3	66	2.903E-02	105
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P94591-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P94591-F1-model_v4 HTH-type transcriptional repressor GlcR	0.151	66	52	59	124	3	64	4.174E-02	101
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q6P0E5-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q6P0E5-F1-model_v4 DDRGK domain-containing protein 1	0.275	58	41	60	117	201	257	1.168E-01	100
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q92ET8-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q92ET8-F1-model_v4 HTH-type transcriptional regulator GolR	0.145	62	49	59	120	3	60	9.168E-02	99
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-A1B8Z4-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-A1B8Z4-F1-model_v4 HTH-type transcriptional regulator BhcR	0.156	64	51	58	121	27	88	9.740E-02	98
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P26422-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P26422-F1-model_v4 Lactose phosphotransferase system repressor	0.126	63	51	59	121	3	61	9.168E-02	97
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P0ACL0-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P0ACL0-F1-model_v4 Glycerol-3-phosphate regulon repressor	0.112	62	51	59	120	3	60	1.035E-01	95
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q9P7S2-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q9P7S2-F1-model_v4 Probable 26S proteasome regulatory subunit rpn6	0.211	71	54	48	118	316	385	2.014E-01	95
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P42968-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P42968-F1-model_v4 HTH-type transcriptional regulator KipR	0.166	60	47	59	118	7	63	9.168E-02	93
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q6GEN3-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-Q6GEN3-F1-model_v4 Lactose phosphotransferase system repressor	0.145	62	49	59	120	3	60	1.488E-01	92
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P52598-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P52598-F1-model_v4 Uncharacterized HTH-type transcriptional regulator YgbI	0.169	59	45	59	117	3	57	1.168E-01	92
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-O00231-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-O00231-F1-model_v4 26S proteasome non-ATPase regulatory subunit 11	0.176	68	55	51	118	320	387	3.472E-01	92
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P0ACK9-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P0ACK9-F1-model_v4 L-fucose operon activator	0.107	65	54	59	123	2	62	1.581E-01	91
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-B4T3E2-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-B4T3E2-F1-model_v4 HTH-type transcriptional regulator UlaR	0.225	62	44	59	120	3	60	1.318E-01	91
LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P62585-F1-model_v4	LOKIASV2_2096_ESMFold_hypothetical_protein	AF-P62585-F1-model_v4 P fimbrial regulatory protein KS71A	0.155	58	48	59	116	2	59	2.139E-01	90
