query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-P74838-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-P74838-F1-model_v4 31-O-demethyl-FK506 methyltransferase FkbM	0.252	276	189	2	277	6	259	4.081E-24	810
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-A0A1B4XBG9-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-A0A1B4XBG9-F1-model_v4 Methyltransferase sdnD	0.238	276	191	2	277	8	259	2.174E-22	734
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-P55473-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-P55473-F1-model_v4 2-O-methyltransferase NoeI	0.154	257	191	19	275	14	240	5.980E-12	322
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q28JB2-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q28JB2-F1-model_v4 Putative methyltransferase Jann_4284	0.105	237	184	39	275	65	271	4.518E-08	201
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q96ZL5-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q96ZL5-F1-model_v4 Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)	0.115	276	169	1	276	1	192	1.255E-05	147
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q6LZM7-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q6LZM7-F1-model_v4 Fibrillarin-like rRNA/tRNA 2'-O-methyltransferase	0.118	276	168	2	277	40	230	1.419E-05	137
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-A1RRJ7-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-A1RRJ7-F1-model_v4 Fibrillarin-like rRNA/tRNA 2'-O-methyltransferase	0.111	275	170	2	276	44	235	1.812E-05	136
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q4JBL7-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q4JBL7-F1-model_v4 Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)	0.127	276	167	1	276	1	192	6.545E-05	135
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q8PY64-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-Q8PY64-F1-model_v4 Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)	0.131	277	158	1	277	2	184	2.048E-05	134
LOKIASV2_0761_ESMFold_hypothetical_protein	AF-B1YAJ6-F1-model_v4	LOKIASV2_0761_ESMFold_hypothetical_protein	AF-B1YAJ6-F1-model_v4 Fibrillarin-like rRNA/tRNA 2'-O-methyltransferase	0.107	275	171	2	276	44	235	4.266E-05	133
