query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ45-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ45-F1-model_v4 Antitoxin VapB20	0.205	39	30	1	39	1	39	9.569E-01	75
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ55-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ55-F1-model_v4 Putative antitoxin VapB9	0.265	64	46	1	63	1	64	3.947E-01	67
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P58322-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P58322-F1-model_v4 UPF0175 protein APE_0276a	0.174	102	68	1	102	6	88	1.628E-01	66
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-A9W185-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-A9W185-F1-model_v4 Ribonuclease H	0.162	43	34	1	43	172	212	1.440E+00	66
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ44-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ44-F1-model_v4 Antitoxin VapB20	0.179	39	31	1	39	9	47	2.167E+00	65
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P12059-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P12059-F1-model_v4 Relaxosome protein TraY	0.230	39	29	1	39	13	51	3.046E+00	64
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P30008-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P30008-F1-model_v4 Sulfite reductase [ferredoxin]	0.189	37	29	3	39	587	623	2.483E+00	64
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ54-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ54-F1-model_v4 Putative antitoxin VapB9	0.222	80	54	1	80	1	70	3.444E-01	63
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ17-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P9WJ17-F1-model_v4 Putative antitoxin VapB44	0.153	39	32	2	40	1	39	1.767E+00	63
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P13920-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P13920-F1-model_v4 Protein CopG	0.186	43	34	1	43	2	44	1.767E+00	62
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P13959-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P13959-F1-model_v4 Replication regulatory protein RepA2	0.139	43	36	1	43	41	83	2.320E+00	61
LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P62536-F1-model_v4	LOKIASV2_1799_ESMFold_hypothetical_protein	AF-P62536-F1-model_v4 Replication regulatory protein repA2	0.159	44	36	1	44	41	84	1.891E+00	60
