query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P84296-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P84296-F1-model_v4 Globin CTT-VIIB-4	0.139	43	36	76	118	118	160	6.860E+00	39
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-E1F8Q4-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-E1F8Q4-F1-model_v4 Flavohemoprotein-1	0.142	93	69	26	118	75	156	2.466E+00	38
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P43535-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P43535-F1-model_v4 Protein GCN20	0.097	91	74	28	118	2	84	9.814E+00	38
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P80721-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P80721-F1-model_v4 Globin-3	0.097	41	36	76	116	106	146	8.859E+00	37
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q9CY02-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q9CY02-F1-model_v4 Alpha-hemoglobin-stabilizing protein	0.137	75	61	44	118	10	81	5.312E+00	36
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P84297-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P84297-F1-model_v4 Globin CTT-VIIB-4	0.139	43	36	76	118	118	160	9.324E+00	36
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q5GRQ2-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q5GRQ2-F1-model_v4 30S ribosomal protein S20	0.148	94	72	23	116	3	88	4.796E+00	35
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q04VI6-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q04VI6-F1-model_v4 30S ribosomal protein S20	0.115	69	60	49	117	21	89	8.418E+00	35
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P12550-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-P12550-F1-model_v4 Globin CTT-VIIB-7	0.073	92	74	29	120	82	162	4.113E+00	35
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-B4UHG5-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-B4UHG5-F1-model_v4 Polyribonucleotide nucleotidyltransferase	0.157	76	57	43	118	241	309	5.312E+00	35
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q73G18-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q73G18-F1-model_v4 30S ribosomal protein S20	0.148	94	72	23	116	3	88	5.312E+00	34
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-B3CMH0-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-B3CMH0-F1-model_v4 30S ribosomal protein S20	0.136	95	74	22	116	2	88	5.047E+00	34
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q5L4N6-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q5L4N6-F1-model_v4 30S ribosomal protein S20	0.100	70	56	45	114	35	97	7.998E+00	34
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-E1F8H4-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-E1F8H4-F1-model_v4 Flavohemoprotein-2	0.113	75	59	44	118	89	156	4.796E+00	34
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-A1VCX0-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-A1VCX0-F1-model_v4 30S ribosomal protein S20	0.113	88	67	27	114	11	86	6.860E+00	33
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q72AU4-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-Q72AU4-F1-model_v4 30S ribosomal protein S20	0.113	88	67	27	114	11	86	6.860E+00	33
LOKIASV2_3886_ESMFold_hypothetical_protein	AF-B7IVI6-F1-model_v4	LOKIASV2_3886_ESMFold_hypothetical_protein	AF-B7IVI6-F1-model_v4 UPF0358 protein BCG9842_B1188	0.066	88	81	31	118	3	90	7.998E+00	33
