query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q9Z3R8-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q9Z3R8-F1-model_v4 Probable alpha-glucosidase	0.334	557	364	1	557	2	548	2.243E-55	1922
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-O16098-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-O16098-F1-model_v4 Maltase 1	0.335	554	366	4	557	77	627	1.152E-54	1897
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P29094-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P29094-F1-model_v4 Oligo-1,6-glucosidase	0.340	557	364	5	557	1	557	1.206E-55	1896
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q9K8U9-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q9K8U9-F1-model_v4 Oligo-1,6-glucosidase	0.344	556	362	5	557	1	556	1.790E-55	1895
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q9P6J3-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q9P6J3-F1-model_v4 Alpha-glucosidase	0.317	571	378	3	557	7	577	4.415E-55	1883
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P13080-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P13080-F1-model_v4 Probable maltase	0.320	558	378	1	557	11	568	3.039E-53	1870
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P21332-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P21332-F1-model_v4 Oligo-1,6-glucosidase	0.335	555	367	5	557	1	555	1.914E-54	1852
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q17058-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q17058-F1-model_v4 Alpha-glucosidase	0.310	557	377	1	557	11	557	7.845E-54	1831
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-O06994-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-O06994-F1-model_v4 Oligo-1,6-glucosidase 1	0.345	558	361	6	557	1	558	1.101E-53	1829
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q45101-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q45101-F1-model_v4 Oligo-1,6-glucosidase	0.346	549	358	9	557	4	551	2.566E-53	1813
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P39795-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P39795-F1-model_v4 Trehalose-6-phosphate hydrolase	0.316	555	378	3	557	2	555	1.164E-53	1798
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-O16099-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-O16099-F1-model_v4 Maltase 2	0.314	556	379	3	558	37	590	1.849E-52	1795
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q02751-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q02751-F1-model_v4 Alpha-glucosidase	0.324	564	372	7	557	4	567	6.695E-53	1794
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P07192-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-P07192-F1-model_v4 Maltase A3	0.315	557	381	1	557	15	571	1.491E-51	1792
LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q07837-F1-model_v4	LOKIASV2_0446_ESMFold_alpha-glucosidase	AF-Q07837-F1-model_v4 Neutral and basic amino acid transport protein rBAT	0.296	551	375	7	557	115	648	1.977E-51	1773
