query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-O31661-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-O31661-F1-model_v4 Sporulation kinase E	0.190	499	396	9	507	8	497	5.315E-35	1011
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-Q9HWA7-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-Q9HWA7-F1-model_v4 Two-component sensor PprA	0.187	387	308	22	401	295	681	2.553E-25	897
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P15939-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P15939-F1-model_v4 Nodulation protein V	0.147	513	416	19	507	121	633	1.742E-28	762
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-Q9I3S1-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-Q9I3S1-F1-model_v4 Biofilm dispersion protein BdlA	0.147	237	200	168	404	8	243	3.787E-19	682
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P38097-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P38097-F1-model_v4 Probable diguanylate cyclase DgcE	0.138	486	414	20	505	290	770	8.160E-25	680
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P55552-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P55552-F1-model_v4 Uncharacterized protein y4lL	0.175	477	392	33	509	15	490	2.716E-27	653
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P16497-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P16497-F1-model_v4 Sporulation kinase A	0.180	454	357	40	475	12	465	1.459E-24	643
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-Q8THF6-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-Q8THF6-F1-model_v4 Methyl sulfide methyltransferase-associated sensor	0.131	571	410	35	507	9	579	5.999E-27	609
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P0DOA0-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P0DOA0-F1-model_v4 Sensor kinase CckA	0.154	392	317	29	404	170	561	2.254E-21	570
LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P06772-F1-model_v4	LOKIASV2_2923_ESMFold_hypothetical_protein	AF-P06772-F1-model_v4 Nitrogen fixation regulatory protein	0.153	260	219	144	403	8	266	7.228E-16	554
