query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P24072-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P24072-F1-model_v4 Chemotaxis protein CheY	0.453	119	65	1	119	1	119	2.502E-15	624
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-Q56312-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-Q56312-F1-model_v4 Chemotaxis protein CheY	0.445	119	65	1	119	1	119	1.953E-14	584
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P0A4H6-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P0A4H6-F1-model_v4 Chemotaxis protein CheY	0.427	117	66	3	119	2	118	3.167E-14	575
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P0A4H5-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P0A4H5-F1-model_v4 Chemotaxis protein CheY	0.427	117	66	3	119	2	118	5.136E-14	568
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P45709-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P45709-F1-model_v4 Protein CcdB	0.389	118	71	3	120	2	119	7.381E-14	564
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-B0R4K1-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-B0R4K1-F1-model_v4 Chemotaxis protein CheY	0.400	120	71	1	120	1	119	1.929E-12	503
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P96126-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P96126-F1-model_v4 Chemotaxis protein CheY	0.352	119	75	3	119	25	143	3.985E-12	482
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-Q1XDC9-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-Q1XDC9-F1-model_v4 Probable transcriptional regulator ycf27	0.387	116	69	1	116	4	117	2.756E-11	441
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-O78428-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-O78428-F1-model_v4 Probable transcriptional regulator ycf27	0.416	120	68	1	120	13	130	5.358E-11	436
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P28835-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P28835-F1-model_v4 Probable transcriptional regulator ycf27	0.358	120	75	1	120	2	119	6.423E-11	435
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P13792-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P13792-F1-model_v4 Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	0.325	120	80	1	120	1	119	1.107E-10	434
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P48259-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P48259-F1-model_v4 Probable transcriptional regulator ycf27	0.398	118	69	2	119	5	120	3.304E-11	432
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P28257-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P28257-F1-model_v4 Probable transcriptional regulator ycf27	0.382	115	69	2	116	7	119	4.470E-11	432
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-A1TEL7-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-A1TEL7-F1-model_v4 Response regulator MprA	0.341	120	78	1	120	1	119	1.175E-10	426
LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P51358-F1-model_v4	LOKIASV2_3338_ESMFold_hypothetical_protein	AF-P51358-F1-model_v4 Probable transcriptional regulator ycf27	0.394	119	70	1	119	4	120	8.689E-11	425
