query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q08481-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q08481-F1-model_v4 Platelet endothelial cell adhesion molecule	0.098	684	586	671	1354	18	668	1.649E-12	173
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q3SWT0-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q3SWT0-F1-model_v4 Platelet endothelial cell adhesion molecule	0.088	772	581	583	1354	37	674	2.583E-11	163
LOKIASV2_2041_AF2_hypothetical_protein	AF-P16284-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-P16284-F1-model_v4 Platelet endothelial cell adhesion molecule	0.103	684	588	671	1354	28	683	2.886E-12	163
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q5ZPR3-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q5ZPR3-F1-model_v4 CD276 antigen	0.086	674	463	671	1344	27	534	6.758E-10	154
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q58901-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q58901-F1-model_v4 Uncharacterized protein MJ1506	0.123	458	329	848	1305	62	437	3.338E-07	153
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q95242-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q95242-F1-model_v4 Platelet endothelial cell adhesion molecule	0.093	685	590	670	1354	34	684	1.409E-11	152
LOKIASV2_2041_AF2_hypothetical_protein	AF-B0CLX4-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-B0CLX4-F1-model_v4 V-set and immunoglobulin domain-containing protein 10	0.103	658	411	688	1345	29	487	7.081E-10	151
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9P2B2-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9P2B2-F1-model_v4 Prostaglandin F2 receptor negative regulator	0.084	858	676	590	1328	22	879	1.225E-11	147
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9D2Z1-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9D2Z1-F1-model_v4 Carcinoembryonic antigen-related cell adhesion molecule 20	0.104	524	435	831	1354	34	519	5.260E-09	146
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q6ZQA6-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q6ZQA6-F1-model_v4 Immunoglobulin superfamily member 3	0.086	1198	1086	146	1343	4	1192	2.220E-13	146
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q6UY09-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q6UY09-F1-model_v4 Carcinoembryonic antigen-related cell adhesion molecule 20	0.080	686	423	667	1352	64	524	3.559E-08	143
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q57965-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q57965-F1-model_v4 Uncharacterized protein MJ0545	0.115	189	159	1156	1344	27	207	1.305E-04	140
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q59YF4-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q59YF4-F1-model_v4 Increased recombination centers protein 22-1	0.131	195	151	1151	1325	27	221	7.330E-04	135
LOKIASV2_2041_AF2_hypothetical_protein	AF-P20916-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-P20916-F1-model_v4 Myelin-associated glycoprotein	0.092	671	515	684	1354	25	592	4.876E-10	133
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q63961-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q63961-F1-model_v4 Endoglin	0.090	288	260	1056	1343	367	653	6.300E-06	133
LOKIASV2_2041_AF2_hypothetical_protein	AF-O15389-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-O15389-F1-model_v4 Sialic acid-binding Ig-like lectin 5	0.079	533	482	831	1354	2	534	6.837E-08	132
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9WV91-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9WV91-F1-model_v4 Prostaglandin F2 receptor negative regulator	0.083	840	659	609	1328	40	879	8.838E-12	131
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q96RL6-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q96RL6-F1-model_v4 Sialic acid-binding Ig-like lectin 11	0.075	772	546	575	1346	51	641	1.010E-08	130
LOKIASV2_2041_AF2_hypothetical_protein	AF-P0CH79-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-P0CH79-F1-model_v4 Increased recombination centers protein 22-2	0.128	192	150	1151	1323	27	218	1.169E-03	129
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q7TPJ0-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q7TPJ0-F1-model_v4 Translocon-associated protein subunit alpha	0.136	226	163	1155	1344	84	309	7.330E-04	129
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q96LA5-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q96LA5-F1-model_v4 Fc receptor-like protein 2	0.092	682	418	671	1352	16	476	7.163E-08	129
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q8R373-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q8R373-F1-model_v4 CXADR-like membrane protein	0.129	301	259	1047	1344	15	315	2.219E-05	128
LOKIASV2_2041_AF2_hypothetical_protein	AF-P17813-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-P17813-F1-model_v4 Endoglin	0.108	300	267	1044	1343	359	658	9.149E-06	128
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q12028-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q12028-F1-model_v4 AP-1 complex subunit gamma-1	0.123	113	89	1150	1262	728	829	1.046E-02	127
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9CY50-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9CY50-F1-model_v4 Translocon-associated protein subunit alpha	0.131	204	156	1155	1334	83	286	1.016E-03	126
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9H6B4-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q9H6B4-F1-model_v4 CXADR-like membrane protein	0.131	301	258	1047	1344	16	316	1.155E-05	126
LOKIASV2_2041_AF2_hypothetical_protein	AF-A8MVW5-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-A8MVW5-F1-model_v4 HEPACAM family member 2	0.097	544	397	808	1351	8	448	9.044E-08	126
LOKIASV2_2041_AF2_hypothetical_protein	AF-Q4VAH7-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-Q4VAH7-F1-model_v4 HEPACAM family member 2	0.090	508	388	847	1354	31	457	1.090E-07	126
LOKIASV2_2041_AF2_hypothetical_protein	AF-C0HJX2-F1-model_v4	LOKIASV2_2041_AF2_hypothetical_protein	AF-C0HJX2-F1-model_v4 Leukocyte immunoglobulin-like receptor subfamily B member 3A	0.082	679	558	669	1347	25	633	1.718E-09	125
