query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1666_ESMFold_amidase	AF-A0A1P8B760-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A0A1P8B760-F1-model_v4 Probable amidase At4g34880	0.416	492	273	2	493	41	509	2.521E-48	1888
LOKIASV2_1666_ESMFold_amidase	AF-Q9URY4-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q9URY4-F1-model_v4 Putative amidase C869.01	0.352	511	320	4	498	69	579	4.392E-45	1732
LOKIASV2_1666_ESMFold_amidase	AF-D4B3C8-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-D4B3C8-F1-model_v4 Putative amidase ARB_02965	0.355	509	313	3	489	67	575	2.167E-42	1618
LOKIASV2_1666_ESMFold_amidase	AF-B1YM01-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B1YM01-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.305	491	329	3	493	5	479	2.691E-36	1304
LOKIASV2_1666_ESMFold_amidase	AF-B0KBN4-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B0KBN4-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.292	497	342	3	499	5	488	2.423E-36	1287
LOKIASV2_1666_ESMFold_amidase	AF-C4L690-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-C4L690-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.301	490	331	4	493	6	479	3.888E-36	1283
LOKIASV2_1666_ESMFold_amidase	AF-B0K3S3-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B0K3S3-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.289	499	346	1	499	1	488	5.329E-36	1278
LOKIASV2_1666_ESMFold_amidase	AF-Q8RC40-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q8RC40-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.293	499	344	1	499	1	488	1.055E-35	1274
LOKIASV2_1666_ESMFold_amidase	AF-Q87WR9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q87WR9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.291	493	341	1	493	1	482	1.066E-34	1255
LOKIASV2_1666_ESMFold_amidase	AF-A6TTJ8-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A6TTJ8-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.270	491	352	3	493	5	487	1.248E-34	1241
LOKIASV2_1666_ESMFold_amidase	AF-Q46L72-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q46L72-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.288	495	345	4	498	1	486	3.182E-35	1238
LOKIASV2_1666_ESMFold_amidase	AF-B2HY00-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B2HY00-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.303	495	337	3	497	6	490	6.301E-35	1232
LOKIASV2_1666_ESMFold_amidase	AF-Q1QVB5-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q1QVB5-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.278	499	350	1	499	1	486	3.019E-35	1230
LOKIASV2_1666_ESMFold_amidase	AF-Q8DK65-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q8DK65-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.297	484	333	4	487	1	474	7.377E-35	1227
LOKIASV2_1666_ESMFold_amidase	AF-Q2LXM9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q2LXM9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.288	489	340	3	491	5	483	5.382E-35	1227
LOKIASV2_1666_ESMFold_amidase	AF-Q39ZK0-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q39ZK0-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.285	483	336	4	486	6	476	5.382E-35	1225
LOKIASV2_1666_ESMFold_amidase	AF-C5D4K6-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-C5D4K6-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.287	489	342	3	491	5	484	2.471E-34	1225
LOKIASV2_1666_ESMFold_amidase	AF-Q6FDY3-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q6FDY3-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.308	482	325	3	484	6	476	5.673E-35	1225
LOKIASV2_1666_ESMFold_amidase	AF-B5ED19-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B5ED19-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.301	489	334	4	492	6	484	2.745E-34	1222
LOKIASV2_1666_ESMFold_amidase	AF-B1HTW9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B1HTW9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.292	492	338	3	494	5	483	8.722E-34	1222
LOKIASV2_1666_ESMFold_amidase	AF-A1WVR7-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A1WVR7-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.285	494	345	1	494	1	483	8.637E-35	1221
LOKIASV2_1666_ESMFold_amidase	AF-Q1MPY8-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q1MPY8-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.309	488	329	4	491	7	483	1.315E-34	1220
LOKIASV2_1666_ESMFold_amidase	AF-B8J405-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B8J405-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.312	491	332	1	491	1	484	1.900E-34	1220
LOKIASV2_1666_ESMFold_amidase	AF-A5EY31-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A5EY31-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.287	492	342	3	494	6	486	3.354E-35	1220
LOKIASV2_1666_ESMFold_amidase	AF-B7GXC5-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B7GXC5-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.305	495	336	3	497	6	490	1.623E-34	1220
LOKIASV2_1666_ESMFold_amidase	AF-A9N8Z4-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A9N8Z4-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.291	493	340	1	493	1	481	2.002E-34	1219
LOKIASV2_1666_ESMFold_amidase	AF-Q8R679-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q8R679-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.277	491	345	3	493	8	485	2.002E-34	1219
LOKIASV2_1666_ESMFold_amidase	AF-A9KBI0-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A9KBI0-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.291	493	340	1	493	1	481	2.110E-34	1218
LOKIASV2_1666_ESMFold_amidase	AF-C0QRF9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-C0QRF9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.277	484	341	3	486	5	476	3.927E-35	1218
LOKIASV2_1666_ESMFold_amidase	AF-B7I7N2-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B7I7N2-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.307	495	331	3	497	6	483	9.594E-35	1218
LOKIASV2_1666_ESMFold_amidase	AF-A4XQK6-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A4XQK6-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.305	486	328	1	486	1	473	3.213E-34	1215
LOKIASV2_1666_ESMFold_amidase	AF-Q3J7V7-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q3J7V7-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.279	494	348	1	494	1	483	4.642E-34	1215
LOKIASV2_1666_ESMFold_amidase	AF-Q93LE2-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q93LE2-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.291	489	339	3	491	5	483	4.179E-34	1215
LOKIASV2_1666_ESMFold_amidase	AF-B0TDK7-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B0TDK7-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.271	491	350	3	493	5	485	4.138E-35	1215
LOKIASV2_1666_ESMFold_amidase	AF-Q88PB9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q88PB9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.281	493	346	1	493	1	482	1.710E-34	1214
LOKIASV2_1666_ESMFold_amidase	AF-C4ZHB9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-C4ZHB9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.264	492	353	4	495	6	485	5.729E-34	1213
LOKIASV2_1666_ESMFold_amidase	AF-Q4ZNS7-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q4ZNS7-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.282	493	345	1	493	1	482	1.540E-34	1212
LOKIASV2_1666_ESMFold_amidase	AF-A2CA16-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A2CA16-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.281	492	347	4	495	1	483	1.076E-33	1212
LOKIASV2_1666_ESMFold_amidase	AF-Q83BM9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q83BM9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.293	484	332	1	484	1	471	1.315E-34	1211
LOKIASV2_1666_ESMFold_amidase	AF-A3M8F1-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A3M8F1-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.305	495	336	3	497	6	490	4.179E-34	1210
LOKIASV2_1666_ESMFold_amidase	AF-A5G9J9-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A5G9J9-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.287	481	334	4	484	6	474	6.038E-34	1209
LOKIASV2_1666_ESMFold_amidase	AF-A5VZ22-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-A5VZ22-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.276	493	348	1	493	1	482	2.344E-34	1208
LOKIASV2_1666_ESMFold_amidase	AF-B6IZ25-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B6IZ25-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.290	493	341	1	493	1	481	4.642E-34	1208
LOKIASV2_1666_ESMFold_amidase	AF-B6J4H5-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B6J4H5-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.291	493	340	1	493	1	481	3.965E-34	1208
LOKIASV2_1666_ESMFold_amidase	AF-B9LZ18-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B9LZ18-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.287	484	336	3	486	5	476	3.762E-34	1208
LOKIASV2_1666_ESMFold_amidase	AF-C4Z3J4-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-C4Z3J4-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.278	484	342	1	484	1	475	2.745E-34	1207
LOKIASV2_1666_ESMFold_amidase	AF-Q48E92-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q48E92-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.281	493	346	1	493	1	482	2.745E-34	1207
LOKIASV2_1666_ESMFold_amidase	AF-Q4KIA8-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q4KIA8-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.283	493	345	1	493	1	482	1.315E-34	1207
LOKIASV2_1666_ESMFold_amidase	AF-B0JSX3-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B0JSX3-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.288	491	342	4	494	2	482	3.965E-34	1207
LOKIASV2_1666_ESMFold_amidase	AF-B0VS13-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B0VS13-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.302	495	338	3	497	6	490	2.893E-34	1206
LOKIASV2_1666_ESMFold_amidase	AF-Q3KI27-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q3KI27-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.278	493	347	1	493	1	482	1.540E-34	1204
LOKIASV2_1666_ESMFold_amidase	AF-Q0ACB5-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-Q0ACB5-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.266	494	354	1	494	1	483	6.707E-34	1204
LOKIASV2_1666_ESMFold_amidase	AF-B1WYP3-F1-model_v4	LOKIASV2_1666_ESMFold_amidase	AF-B1WYP3-F1-model_v4 Glutamyl-tRNA(Gln) amidotransferase subunit A	0.292	489	338	4	492	2	480	1.184E-34	1203
