query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O62772-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O62772-F1-model_v4 Corticotropin-releasing factor receptor 1	0.108	243	192	2	217	120	362	5.833E-04	160
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35353-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35353-F1-model_v4 Corticotropin-releasing factor receptor 1	0.118	241	191	2	219	120	360	8.002E-04	149
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q76LL8-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q76LL8-F1-model_v4 Corticotropin-releasing factor receptor 1	0.118	241	191	2	219	120	360	1.440E-03	146
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35347-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35347-F1-model_v4 Corticotropin-releasing factor receptor 1	0.129	241	189	2	219	120	360	8.759E-04	145
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O04714-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O04714-F1-model_v4 G-protein coupled receptor 1	0.098	256	194	3	218	21	276	5.100E-03	144
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-A7MRY4-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-A7MRY4-F1-model_v4 Autoinducer 1 sensor kinase/phosphatase LuxN	0.100	228	194	3	219	15	242	1.099E-02	136
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P0C5S6-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P0C5S6-F1-model_v4 Autoinducer 1 sensor kinase/phosphatase LuxN	0.100	228	194	3	219	15	242	1.259E-02	134
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35349-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35349-F1-model_v4 Metabotropic glutamate receptor 6	0.115	275	198	5	229	583	857	3.396E-03	132
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O51144-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O51144-F1-model_v4 UPF0073 membrane protein BB_0117	0.156	219	172	2	220	24	228	8.012E-03	128
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q5NCH9-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q5NCH9-F1-model_v4 Metabotropic glutamate receptor 6	0.091	273	204	5	229	583	855	5.336E-03	128
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q09965-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q09965-F1-model_v4 Putative G-protein coupled receptor-like protein B0244.6	0.134	276	184	5	217	54	329	3.103E-03	127
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q90812-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q90812-F1-model_v4 Corticotropin-releasing factor receptor 1	0.110	241	193	2	219	125	365	4.069E-03	126
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54LG8-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54LG8-F1-model_v4 Metabotropic glutamate receptor-like protein M	0.155	247	183	2	219	385	631	1.203E-02	125
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-A1Z7G7-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-A1Z7G7-F1-model_v4 Latrophilin Cirl	0.121	259	193	1	221	752	1010	2.838E-02	125
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B3MFV7-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B3MFV7-F1-model_v4 Latrophilin Cirl	0.122	259	193	1	221	764	1022	2.713E-02	125
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-G5ECB2-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-G5ECB2-F1-model_v4 Gamma-aminobutyric acid type B receptor subunit 2	0.116	259	192	1	218	437	695	9.599E-03	124
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q3UVX5-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q3UVX5-F1-model_v4 Metabotropic glutamate receptor 5	0.128	263	198	2	229	579	841	1.651E-02	123
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q49HH9-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q49HH9-F1-model_v4 Taste receptor type 1 member 3	0.126	252	192	3	223	568	819	1.004E-02	122
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54MC6-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54MC6-F1-model_v4 Latrophilin receptor-like protein A	0.131	234	189	2	219	11	244	1.317E-02	121
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q717C1-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q717C1-F1-model_v4 Taste receptor type 1 member 3	0.119	239	186	3	214	570	808	2.369E-02	121
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q49KI5-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q49KI5-F1-model_v4 Taste receptor type 1 member 3	0.118	242	190	3	218	573	814	9.599E-03	121
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O15303-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O15303-F1-model_v4 Metabotropic glutamate receptor 6	0.113	273	199	5	229	589	861	1.150E-02	120
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P31423-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P31423-F1-model_v4 Metabotropic glutamate receptor 4	0.119	251	191	3	220	589	839	1.203E-02	120
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q646B6-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q646B6-F1-model_v4 Taste receptor type 2 member 13	0.129	270	188	3	219	11	280	8.770E-03	119
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54QG7-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54QG7-F1-model_v4 Metabotropic glutamate receptor-like protein N	0.166	274	189	1	228	394	667	1.004E-02	119
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P0CI39-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P0CI39-F1-model_v4 Pheromone alpha factor receptor	0.159	262	189	3	228	49	310	1.259E-02	118
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q1ZZH0-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q1ZZH0-F1-model_v4 Metabotropic glutamate receptor 4	0.107	251	194	3	220	589	839	1.651E-02	118
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q68EF4-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q68EF4-F1-model_v4 Metabotropic glutamate receptor 4	0.115	251	192	3	220	589	839	1.727E-02	118
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q14833-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q14833-F1-model_v4 Metabotropic glutamate receptor 4	0.108	248	191	3	217	589	836	1.378E-02	118
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q09351-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q09351-F1-model_v4 Uncharacterized protein T09B9.5	0.095	260	195	3	218	24	283	2.264E-02	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-D6VTK4-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-D6VTK4-F1-model_v4 Pheromone alpha factor receptor	0.164	264	187	5	229	48	311	1.051E-02	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q8IZF4-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q8IZF4-F1-model_v4 Adhesion G-protein coupled receptor G5	0.121	254	186	2	214	249	502	1.807E-02	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54SH8-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54SH8-F1-model_v4 Metabotropic glutamate receptor-like protein H	0.140	247	187	2	219	393	639	1.807E-02	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q6PCP7-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q6PCP7-F1-model_v4 Probable G-protein coupled receptor 156	0.145	253	184	4	219	52	304	1.578E-02	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P48960-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P48960-F1-model_v4 Adhesion G protein-coupled receptor E5	0.129	271	198	2	229	548	818	1.099E-02	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q923K1-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q923K1-F1-model_v4 Taste receptor type 1 member 3	0.136	239	187	2	218	578	816	9.175E-03	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P31424-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P31424-F1-model_v4 Metabotropic glutamate receptor 5	0.128	263	198	2	229	579	841	2.838E-02	117
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54L53-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54L53-F1-model_v4 Metabotropic glutamate receptor-like protein D	0.148	252	186	1	219	386	637	2.069E-02	116
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35400-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P35400-F1-model_v4 Metabotropic glutamate receptor 7	0.107	251	194	3	220	592	842	1.441E-02	116
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q9Z0U4-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q9Z0U4-F1-model_v4 Gamma-aminobutyric acid type B receptor subunit 1	0.112	293	194	1	219	587	879	1.051E-02	116
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q1ZXQ7-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q1ZXQ7-F1-model_v4 Metabotropic glutamate receptor-like protein K	0.156	270	192	1	229	379	648	8.012E-03	115
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B4P3A0-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B4P3A0-F1-model_v4 Latrophilin Cirl	0.128	259	192	1	221	766	1024	3.250E-02	114
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q00619-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q00619-F1-model_v4 Pheromone P-factor receptor	0.101	249	192	3	217	46	294	1.977E-02	113
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P70579-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P70579-F1-model_v4 Metabotropic glutamate receptor 8	0.106	251	194	3	220	585	835	1.727E-02	113
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O00222-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-O00222-F1-model_v4 Metabotropic glutamate receptor 8	0.107	251	194	3	220	585	835	2.713E-02	111
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B4GD14-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B4GD14-F1-model_v4 Latrophilin Cirl	0.125	259	193	1	221	764	1022	7.329E-02	111
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q75JP4-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q75JP4-F1-model_v4 Metabotropic glutamate receptor-like protein G	0.117	252	192	1	219	387	638	2.069E-02	110
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P47743-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P47743-F1-model_v4 Metabotropic glutamate receptor 8	0.115	251	192	3	220	585	835	3.107E-02	110
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q68ED2-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q68ED2-F1-model_v4 Metabotropic glutamate receptor 7	0.111	248	190	3	217	592	839	1.977E-02	110
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P41594-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-P41594-F1-model_v4 Metabotropic glutamate receptor 5	0.138	260	193	5	229	583	842	5.589E-02	110
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q292N4-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q292N4-F1-model_v4 Latrophilin Cirl	0.121	259	193	1	221	773	1031	9.186E-02	110
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B3N8M1-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-B3N8M1-F1-model_v4 Latrophilin Cirl	0.125	259	193	1	221	766	1024	4.665E-02	110
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q645V1-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q645V1-F1-model_v4 Taste receptor type 2 member 13	0.113	272	192	2	218	10	281	3.722E-02	109
LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54SW3-F1-model_v4	LOKIASV2_1598_ESMFold_hypothetical_protein	AF-Q54SW3-F1-model_v4 Metabotropic glutamate receptor-like protein F	0.118	253	191	1	218	366	618	2.264E-02	109
