query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00211-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00211-F1-model_v4 Ferredoxin-2	0.333	57	37	15	71	2	58	2.193E-04	179
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P08813-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P08813-F1-model_v4 Ferredoxin-1	0.280	57	40	18	74	5	61	2.699E-04	179
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P08812-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P08812-F1-model_v4 Ferredoxin-3	0.263	57	41	18	74	4	60	6.634E-04	167
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-Q57652-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-Q57652-F1-model_v4 Uncharacterized ferredoxin MJ0199	0.272	55	38	18	70	3	57	5.390E-04	162
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-H6LGM8-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-H6LGM8-F1-model_v4 Caffeyl-CoA reductase-Etf complex subunit CarE	0.283	60	41	17	76	2	59	3.322E-04	162
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P21305-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P21305-F1-model_v4 Ferredoxin	0.271	59	41	18	74	2	60	6.634E-04	159
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00197-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00197-F1-model_v4 Ferredoxin	0.370	54	32	18	71	2	53	7.109E-04	153
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-Q46507-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-Q46507-F1-model_v4 NADP-reducing hydrogenase subunit HndC	0.277	54	38	18	71	435	488	4.380E-04	153
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00201-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00201-F1-model_v4 Ferredoxin	0.283	53	35	18	70	2	51	6.634E-04	152
LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00194-F1-model_v4	LOKIASV2_3623_ESMFold_hypothetical_protein	AF-P00194-F1-model_v4 Ferredoxin-1	0.351	54	33	18	71	2	53	8.748E-04	148
