query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q0AVM1-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q0AVM1-F1-model_v4 Crotonyl-CoA hydratase	0.526	260	122	1	259	1	260	3.450E-35	1388
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P52046-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P52046-F1-model_v4 Short-chain-enoyl-CoA hydratase	0.501	261	129	1	259	1	261	3.288E-34	1348
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-A4YI89-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-A4YI89-F1-model_v4 3-hydroxypropionyl-coenzyme A dehydratase	0.474	259	136	1	259	1	259	6.018E-33	1299
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-O34893-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-O34893-F1-model_v4 Putative enoyl-CoA hydratase/isomerase YngF	0.429	260	147	1	259	1	260	7.804E-31	1187
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-F4JML5-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-F4JML5-F1-model_v4 Probable enoyl-CoA hydratase 2, mitochondrial	0.390	264	157	1	259	38	301	2.140E-30	1171
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q54HG7-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q54HG7-F1-model_v4 Methylglutaconyl-CoA hydratase, mitochondrial	0.377	265	161	1	259	39	303	9.430E-30	1135
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q52995-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q52995-F1-model_v4 Probable enoyl-CoA hydratase	0.416	259	150	1	259	1	257	3.439E-30	1128
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P9WNN9-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P9WNN9-F1-model_v4 Probable enoyl-CoA hydratase echA8	0.440	259	143	1	259	1	257	2.164E-29	1103
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-F1LU71-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-F1LU71-F1-model_v4 Methylglutaconyl-CoA hydratase, mitochondrial	0.375	264	159	5	259	52	315	2.911E-29	1102
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P64017-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P64017-F1-model_v4 Probable enoyl-CoA hydratase echA8	0.440	259	143	1	259	1	257	2.585E-29	1100
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P9WNN8-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P9WNN8-F1-model_v4 Probable enoyl-CoA hydratase echA8	0.440	259	143	1	259	1	257	2.585E-29	1100
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q3TLP5-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q3TLP5-F1-model_v4 Enoyl-CoA hydratase domain-containing protein 2, mitochondrial	0.340	264	168	5	259	33	296	5.933E-29	1096
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q13825-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q13825-F1-model_v4 Methylglutaconyl-CoA hydratase, mitochondrial	0.378	264	158	5	259	76	339	4.410E-29	1096
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-O07137-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-O07137-F1-model_v4 Probable enoyl-CoA hydratase echA8	0.413	259	150	1	259	1	257	4.965E-29	1090
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q9JLZ3-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q9JLZ3-F1-model_v4 Methylglutaconyl-CoA hydratase, mitochondrial	0.378	264	158	5	259	51	314	1.283E-28	1079
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P76082-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-P76082-F1-model_v4 2,3-dehydroadipyl-CoA hydratase	0.392	255	153	5	259	3	255	1.361E-28	1066
LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q8BH95-F1-model_v4	LOKIASV2_0297_ESMFold_short-chain-enoyl-CoA_hydratase	AF-Q8BH95-F1-model_v4 Enoyl-CoA hydratase, mitochondrial	0.408	260	153	1	259	31	290	4.410E-29	1065
