query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q5F470-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q5F470-F1-model_v4 Ras-related protein Rab-8A	0.301	186	122	2	187	6	180	7.058E-19	620
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P22128-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P22128-F1-model_v4 Ras-related protein Rab-8	0.300	187	123	2	188	6	181	1.036E-18	616
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q5REC9-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q5REC9-F1-model_v4 Ras-related protein Rab-8B	0.300	187	123	2	188	6	181	1.255E-18	614
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q39433-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q39433-F1-model_v4 Ras-related protein RAB1BV	0.319	187	120	2	188	13	189	1.426E-18	613
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q92930-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q92930-F1-model_v4 Ras-related protein Rab-8B	0.300	187	123	2	188	6	181	1.426E-18	612
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P70550-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P70550-F1-model_v4 Ras-related protein Rab-8B	0.300	187	123	2	188	6	181	1.620E-18	611
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P35280-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P35280-F1-model_v4 Ras-related protein Rab-8A	0.301	186	122	2	187	6	180	1.620E-18	609
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P01123-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P01123-F1-model_v4 GTP-binding protein YPT1	0.333	186	116	2	187	6	180	1.255E-18	607
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P16976-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P16976-F1-model_v4 GTP-binding protein YPTM1	0.312	186	120	3	188	7	181	2.378E-18	606
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q7T3A4-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q7T3A4-F1-model_v4 Ras-related protein Rab-13	0.316	180	115	2	181	6	174	1.104E-18	605
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P61028-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P61028-F1-model_v4 Ras-related protein Rab-8B	0.300	187	123	2	188	6	181	2.535E-18	605
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q9LZD4-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q9LZD4-F1-model_v4 Ras-related protein RABE1d	0.324	184	117	3	186	14	187	1.426E-18	605
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q58DS5-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q58DS5-F1-model_v4 Ras-related protein Rab-13	0.296	186	122	2	187	6	180	1.841E-18	603
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P34140-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P34140-F1-model_v4 Ras-related protein Rab-1B	0.344	177	108	2	178	6	171	1.426E-18	603
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P61006-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P61006-F1-model_v4 Ras-related protein Rab-8A	0.287	188	125	2	189	6	181	1.036E-18	603
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q2HJI8-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q2HJI8-F1-model_v4 Ras-related protein Rab-8B	0.294	187	124	2	188	6	181	3.071E-18	602
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P61007-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P61007-F1-model_v4 Ras-related protein Rab-8A	0.287	188	125	2	189	6	181	1.620E-18	598
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P35289-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P35289-F1-model_v4 Ras-related protein Rab-15	0.291	182	121	2	183	6	176	3.490E-18	598
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-A4FV54-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-A4FV54-F1-model_v4 Ras-related protein Rab-8A	0.287	188	125	2	189	6	181	1.620E-18	597
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q1PEX3-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q1PEX3-F1-model_v4 Ras-related protein RABA1h	0.267	184	126	3	186	12	184	3.274E-18	596
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q39222-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q39222-F1-model_v4 Ras-related protein RABA1b	0.288	184	122	3	186	12	184	2.702E-18	594
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q9SF91-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q9SF91-F1-model_v4 Ras-related protein RABE1e	0.308	184	120	3	186	14	187	3.071E-18	594
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P0CY30-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P0CY30-F1-model_v4 Ras-related protein SEC4	0.295	183	121	2	184	12	183	3.490E-18	593
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q40522-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q40522-F1-model_v4 Ras-related protein Rab11D	0.280	186	125	3	188	14	188	5.121E-18	593
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P31584-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P31584-F1-model_v4 GTP-binding protein yptV1	0.338	174	107	3	176	7	169	2.378E-18	591
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q4R5P1-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q4R5P1-F1-model_v4 Ras-related protein Rab-8A	0.291	186	123	2	187	6	179	1.520E-18	591
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P25228-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P25228-F1-model_v4 Ras-related protein Rab-3	0.324	182	115	2	183	19	189	5.459E-18	591
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P22125-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P22125-F1-model_v4 Ras-related protein ORAB-1	0.342	175	107	2	176	6	169	2.702E-18	589
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P34139-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P34139-F1-model_v4 Ras-related protein Rab-1A	0.316	180	115	3	182	7	175	4.506E-18	589
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P33723-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P33723-F1-model_v4 GTP-binding protein ypt1	0.312	186	120	3	188	7	181	5.459E-18	589
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q5R4A3-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-Q5R4A3-F1-model_v4 Ras-related protein Rab-8A	0.291	186	123	2	187	6	179	1.841E-18	589
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P28186-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P28186-F1-model_v4 Ras-related protein RABE1c	0.315	183	118	3	185	14	186	4.506E-18	589
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-C4YL11-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-C4YL11-F1-model_v4 Ras-related protein SEC4	0.295	183	121	2	184	12	183	5.820E-18	588
LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P17610-F1-model_v4	LOKIASV2_3786_ESMFold_hypothetical_protein	AF-P17610-F1-model_v4 GTP-binding protein ypt3	0.273	187	127	3	189	9	184	7.050E-18	588
