query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P22177-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P22177-F1-model_v4 Proliferating cell nuclear antigen	0.193	31	24	14	44	57	87	1.623E+00	62
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P23558-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P23558-F1-model_v4 Lectin 1	0.225	31	23	14	44	171	201	2.949E+00	49
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-Q9M7Q7-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-Q9M7Q7-F1-model_v4 Proliferating cellular nuclear antigen 1	0.166	30	24	15	44	88	117	5.075E+00	49
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P22970-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P22970-F1-model_v4 Anti-H(O) lectin 1	0.225	31	23	14	44	170	200	3.287E+00	48
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-O82797-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-O82797-F1-model_v4 Proliferating cell nuclear antigen	0.166	30	24	15	44	88	117	6.306E+00	46
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P0A203-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P0A203-F1-model_v4 Curli production assembly/transport component CsgF	0.092	52	44	2	51	87	138	8.010E-01	45
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-A0LW37-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-A0LW37-F1-model_v4 Exodeoxyribonuclease 7 large subunit	0.097	83	73	8	90	28	109	9.428E-01	44
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-Q03683-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-Q03683-F1-model_v4 Luminal-binding protein 3	0.113	53	43	6	58	4	53	2.248E+00	43
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P0C7T5-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P0C7T5-F1-model_v4 Ataxin-1-like	0.179	39	30	8	44	502	540	3.664E+00	43
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-C5BCH3-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-C5BCH3-F1-model_v4 Transcriptional repressor NrdR	0.113	44	35	1	44	3	43	3.470E+00	42
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P14714-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-P14714-F1-model_v4 Phytochrome C	0.093	32	28	59	90	150	181	4.807E+00	42
LOKIASV2_1506_ESMFold_hypothetical_protein	AF-A2BN51-F1-model_v4	LOKIASV2_1506_ESMFold_hypothetical_protein	AF-A2BN51-F1-model_v4 Ribonuclease P protein component 4	0.135	37	29	14	50	80	114	2.793E+00	41
