query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P46838-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P46838-F1-model_v4 46 kDa membrane protein	0.190	435	339	9	443	2	421	2.787E-18	891
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD8-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD8-F1-model_v4 Uncharacterized transporter MT2758	0.191	435	338	9	443	2	420	3.578E-18	883
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P0A607-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P0A607-F1-model_v4 Uncharacterized transporter Mb2703	0.200	435	334	9	443	2	420	3.432E-18	866
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD9-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD9-F1-model_v4 Uncharacterized transporter Rv2684	0.193	435	337	9	443	2	420	1.056E-17	863
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD6-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD6-F1-model_v4 Uncharacterized transporter MT2759	0.183	440	346	9	448	2	425	1.356E-17	846
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD7-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P9WPD7-F1-model_v4 Uncharacterized transporter Rv2685	0.181	435	342	9	443	2	420	1.670E-17	837
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q04671-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q04671-F1-model_v4 P protein	0.200	503	351	5	444	327	829	8.472E-17	755
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q62052-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q62052-F1-model_v4 P protein	0.200	503	351	5	444	322	824	1.339E-16	751
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q8MIQ9-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q8MIQ9-F1-model_v4 P protein	0.207	500	346	8	444	337	836	4.930E-17	741
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P74635-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-P74635-F1-model_v4 Uncharacterized transporter slr0753	0.166	451	373	1	451	1	448	3.747E-15	722
LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q8CQF4-F1-model_v4	LOKIASV2_2190_ESMFold_ArsB-NhaD_family_transporter	AF-Q8CQF4-F1-model_v4 Arsenical pump membrane protein	0.197	436	338	10	445	3	424	3.550E-14	662
