query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-O27555-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-O27555-F1-model_v4 Putative arsenical pump-driving ATPase	0.261	368	224	3	370	15	318	6.564E-23	684
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-O66674-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-O66674-F1-model_v4 Putative arsenical pump-driving ATPase 2	0.254	364	217	3	366	2	293	8.616E-22	680
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q58542-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q58542-F1-model_v4 Putative arsenical pump-driving ATPase	0.246	376	237	3	378	27	341	1.617E-21	598
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A5DGM1-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A5DGM1-F1-model_v4 ATPase GET3	0.198	365	247	2	366	17	325	2.950E-19	588
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q759J2-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q759J2-F1-model_v4 ATPase GET3	0.187	378	262	2	379	19	341	4.158E-19	573
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A7TH32-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A7TH32-F1-model_v4 ATPase GET3	0.184	378	267	2	379	17	344	3.502E-19	572
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A6ZXM9-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A6ZXM9-F1-model_v4 ATPase GET3	0.184	378	268	2	379	18	346	2.216E-19	572
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C4Y7U0-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C4Y7U0-F1-model_v4 ATPase GET3	0.207	377	255	3	379	19	341	5.227E-19	566
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C5DQ05-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C5DQ05-F1-model_v4 ATPase GET3	0.183	378	268	2	379	17	345	8.748E-19	566
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q12154-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q12154-F1-model_v4 ATPase GET3	0.174	378	271	2	379	18	346	9.263E-19	564
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B9W757-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B9W757-F1-model_v4 ATPase GET3	0.188	374	259	3	376	19	338	1.233E-18	555
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A3LX15-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A3LX15-F1-model_v4 ATPase GET3	0.196	377	258	3	379	19	340	9.809E-19	554
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-P0CB55-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-P0CB55-F1-model_v4 ATPase GET3	0.183	377	265	3	379	19	343	1.233E-18	553
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-O66908-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-O66908-F1-model_v4 Putative arsenical pump-driving ATPase 1	0.251	370	234	3	372	2	314	6.664E-20	546
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q6CPX3-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q6CPX3-F1-model_v4 ATPase GET3	0.180	384	271	2	385	17	348	1.039E-18	545
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C5DL53-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C5DL53-F1-model_v4 ATPase GET3	0.180	384	271	2	385	18	348	1.306E-18	544
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C4R7S9-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C4R7S9-F1-model_v4 ATPase GET3	0.220	374	244	3	376	19	332	2.450E-18	542
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-P0CB54-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-P0CB54-F1-model_v4 ATPase GET3	0.190	364	250	3	366	19	328	2.064E-18	541
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q9P7F8-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q9P7F8-F1-model_v4 ATPase get3	0.204	364	234	3	366	20	314	2.868E-17	540
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q46366-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q46366-F1-model_v4 Putative arsenical pump-driving ATPase	0.254	371	228	3	373	2	308	5.613E-20	540
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B3LGZ3-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B3LGZ3-F1-model_v4 ATPase GET3	0.185	378	267	2	379	18	346	8.748E-19	536
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q6FKZ9-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-Q6FKZ9-F1-model_v4 ATPase GET3	0.196	378	261	2	379	17	342	4.868E-18	533
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A8N0V8-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A8N0V8-F1-model_v4 ATPase GET3	0.206	365	235	2	366	18	314	1.363E-17	531
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A8Q0M1-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-A8Q0M1-F1-model_v4 ATPase GET3	0.205	373	242	2	374	23	328	2.282E-17	529
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B4H8J5-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B4H8J5-F1-model_v4 ATPase ASNA1 homolog	0.196	376	250	3	378	22	333	8.506E-17	529
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B0CPJ0-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B0CPJ0-F1-model_v4 ATPase GET3	0.209	365	238	2	366	18	319	2.909E-18	526
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B2VVF0-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-B2VVF0-F1-model_v4 ATPase get3	0.190	364	245	3	366	25	328	3.037E-17	525
LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C5MF33-F1-model_v4	LOKIASV2_4280_ESMFold_TRC40-GET3-ArsA_family_transport-energizing_ATPase	AF-C5MF33-F1-model_v4 ATPase GET3	0.186	364	251	3	366	19	327	1.363E-17	524
