query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O58782-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O58782-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PH1055	0.148	147	120	1	142	1	147	6.051E-11	373
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q980W9-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q980W9-F1-model_v4 HTH-type transcriptional regulator LysM	0.228	142	109	1	142	1	142	1.734E-11	371
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q9V1E5-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q9V1E5-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PYRAB04820	0.190	141	112	6	144	2	142	9.975E-11	368
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q8U067-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q8U067-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PF1734	0.183	144	116	1	144	1	143	6.856E-11	367
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O59309-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O59309-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PH1692	0.181	142	114	5	144	2	143	1.451E-10	365
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q8U0P3-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q8U0P3-F1-model_v4 HTH-type transcriptional regulator FL11	0.214	139	107	6	142	5	143	2.885E-10	358
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q58133-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q58133-F1-model_v4 HTH-type transcriptional regulator Ptr2	0.221	140	106	6	142	1	140	4.756E-10	356
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O59188-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O59188-F1-model_v4 HTH-type transcriptional regulator FL11	0.196	151	119	1	149	1	151	3.269E-10	346
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O57880-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-O57880-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PH0140	0.165	150	118	1	142	2	151	5.017E-11	344
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q8U1H7-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q8U1H7-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PF1231	0.211	140	107	6	142	2	141	1.130E-10	341
LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q976J7-F1-model_v4	LOKIASV2_2577_ESMFold_hypothetical_protein	AF-Q976J7-F1-model_v4 HTH-type transcriptional regulator LysM	0.197	140	112	3	142	1	140	2.111E-10	338
