query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q7LXL5-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q7LXL5-F1-model_v4 3'-flap repair endonuclease Xpf	0.190	214	169	7	220	2	211	3.162E-09	251
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q58900-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q58900-F1-model_v4 Putative ATP-dependent RNA helicase MJ1505	0.237	219	156	1	219	567	772	7.503E-10	246
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q9BTP7-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q9BTP7-F1-model_v4 Fanconi anemia core complex-associated protein 24	0.140	218	170	1	218	12	210	2.736E-08	220
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q06182-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q06182-F1-model_v4 Mating-type switching protein swi10	0.144	222	171	2	223	35	235	7.580E-08	220
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q2KHY5-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q2KHY5-F1-model_v4 Fanconi anemia core complex-associated protein 24	0.172	218	164	1	218	12	210	3.478E-08	219
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-A0A1D5PRR9-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-A0A1D5PRR9-F1-model_v4 Fanconi anemia group M protein	0.173	220	179	1	220	1801	2017	7.139E-08	216
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q8BHL6-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q8BHL6-F1-model_v4 Fanconi anemia core complex-associated protein 24	0.156	217	167	2	218	12	210	5.617E-08	212
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q9MA98-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q9MA98-F1-model_v4 DNA excision repair protein ERCC-1	0.127	223	179	1	223	113	318	9.398E-07	195
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-P07992-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-P07992-F1-model_v4 DNA excision repair protein ERCC-1	0.133	223	174	1	223	92	293	9.978E-07	188
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q1LZ75-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q1LZ75-F1-model_v4 DNA excision repair protein ERCC-1	0.139	220	170	4	223	91	289	1.268E-06	183
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-P07903-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-P07903-F1-model_v4 DNA excision repair protein ERCC-1	0.124	223	176	1	223	92	293	1.929E-06	181
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-F4IDW9-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-F4IDW9-F1-model_v4 Protein PARTING DANCERS	0.142	222	190	1	222	20	241	5.345E-06	172
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q55GG6-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q55GG6-F1-model_v4 DNA excision repair protein ERCC-1	0.131	223	191	1	223	204	424	3.730E-06	170
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q8IYD8-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q8IYD8-F1-model_v4 Fanconi anemia group M protein	0.133	225	192	1	225	1811	2032	1.165E-05	164
LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q5VVC0-F1-model_v4	LOKIASV2_3366_ESMFold_hypothetical_protein	AF-Q5VVC0-F1-model_v4 Protein SPO16 homolog	0.142	182	148	1	182	1	173	8.422E-05	153
