query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-P26289-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-P26289-F1-model_v4 NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic	0.108	81	70	77	156	3	83	4.951E+00	53
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A6MMR1-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A6MMR1-F1-model_v4 NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic	0.088	79	69	80	156	5	83	4.951E+00	53
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q99LJ5-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q99LJ5-F1-model_v4 CKLF-like MARVEL transmembrane domain-containing protein 3	0.133	183	152	1	176	1	183	7.510E-01	52
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A4QLG1-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A4QLG1-F1-model_v4 NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic	0.108	81	70	77	156	3	83	7.220E+00	48
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A8ANM6-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A8ANM6-F1-model_v4 L-alanine exporter AlaE	0.098	144	124	20	163	2	139	1.597E+00	48
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-P64550-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-P64550-F1-model_v4 L-alanine exporter AlaE	0.089	144	125	20	163	2	139	1.287E+00	48
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-P64551-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-P64551-F1-model_v4 L-alanine exporter AlaE	0.105	145	124	20	164	2	140	1.434E+00	47
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q5ZL34-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q5ZL34-F1-model_v4 Cleavage and polyadenylation specificity factor subunit 6	0.136	172	137	2	173	378	536	4.880E-01	47
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A4QJY4-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A4QJY4-F1-model_v4 NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic	0.121	81	69	77	156	3	83	8.957E+00	46
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A4QJG8-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-A4QJG8-F1-model_v4 NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic	0.120	81	70	77	156	3	83	9.976E+00	44
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q6AZV0-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q6AZV0-F1-model_v4 Succinate dehydrogenase [ubiquinone] cytochrome b small subunit B, mitochondrial	0.140	142	120	1	142	12	151	2.889E+00	44
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q3UPL6-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q3UPL6-F1-model_v4 Membrane-spanning 4-domains subfamily A member 15	0.121	200	174	2	201	41	239	7.926E-01	40
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-B7LVR8-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-B7LVR8-F1-model_v4 L-alanine exporter AlaE	0.121	137	118	23	159	9	143	3.991E+00	39
LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q8N5U1-F1-model_v4	LOKIASV2_1995_ESMFold_hypothetical_protein	AF-Q8N5U1-F1-model_v4 Membrane-spanning 4-domains subfamily A member 15	0.098	164	140	2	157	38	201	2.737E+00	39
