query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q55FI7-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q55FI7-F1-model_v4 Zinc finger SWIM domain-containing protein 7 homolog	0.206	118	92	9	125	19	136	4.554E-07	254
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9CWQ2-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9CWQ2-F1-model_v4 Zinc finger SWIM domain-containing protein 7	0.232	123	92	3	125	10	130	4.842E-07	251
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-A4FVI0-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-A4FVI0-F1-model_v4 Zinc finger SWIM domain-containing protein 7	0.238	130	94	1	125	1	130	1.009E-06	250
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q19AV6-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q19AV6-F1-model_v4 Zinc finger SWIM domain-containing protein 7	0.200	123	96	3	125	10	130	8.399E-07	228
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O29156-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O29156-F1-model_v4 Uncharacterized protein AF_1109	0.224	116	78	10	125	7	107	3.382E-04	156
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9ZHQ4-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9ZHQ4-F1-model_v4 Demethylmacrocin O-methyltransferase	0.146	89	65	1	77	1	89	2.363E-01	41
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q09750-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q09750-F1-model_v4 Paired amphipathic helix protein pst1	0.096	80	71	3	81	204	283	9.657E-01	38
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O23659-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O23659-F1-model_v4 B3 domain-containing protein At2g33720	0.129	31	26	37	67	236	266	2.140E+00	34
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q08347-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q08347-F1-model_v4 Alkyl/aryl-sulfatase BDS1	0.103	55	43	19	73	528	576	2.013E+00	33
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q0SJK8-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q0SJK8-F1-model_v4 Propane 2-monooxygenase, reductase component	0.136	22	18	43	64	21	42	5.698E+00	31
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9BMM0-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9BMM0-F1-model_v4 Eukaryotic peptide chain release factor subunit 1	0.129	31	24	44	74	147	175	9.298E+00	31
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9M0U1-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9M0U1-F1-model_v4 B3 domain-containing protein At4g05630	0.098	51	41	26	72	38	88	1.312E+00	30
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q6P9G0-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q6P9G0-F1-model_v4 Cytochrome b5 domain-containing protein 1	0.090	22	19	45	66	133	154	8.227E+00	30
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-B3H469-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-B3H469-F1-model_v4 Putative B3 domain-containing protein At4g12617	0.139	43	34	25	64	40	82	2.419E+00	29
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q5R4Q5-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q5R4Q5-F1-model_v4 Cytochrome b5 domain-containing protein 1	0.090	22	19	45	66	133	154	8.746E+00	29
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q5BPT7-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q5BPT7-F1-model_v4 B3 domain-containing protein At2g16210	0.185	27	21	42	68	225	251	6.058E+00	29
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O43566-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O43566-F1-model_v4 Regulator of G-protein signaling 14	0.000	20	19	47	66	372	391	6.440E+00	29
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-P64600-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-P64600-F1-model_v4 Ubiquinone biosynthesis accessory factor UbiT	0.140	68	55	9	73	14	81	2.419E+00	28
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9U8U5-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q9U8U5-F1-model_v4 Eukaryotic peptide chain release factor subunit 1	0.086	56	46	44	94	141	196	3.712E+00	28
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q59P39-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q59P39-F1-model_v4 Transcriptional regulator EFH1	0.181	54	42	43	94	441	494	4.461E+00	28
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O08774-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O08774-F1-model_v4 Regulator of G-protein signaling 12	0.166	18	14	47	64	1032	1049	7.279E+00	28
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-P64601-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-P64601-F1-model_v4 Ubiquinone biosynthesis accessory factor UbiT	0.140	68	55	9	73	14	81	2.571E+00	27
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O87833-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-O87833-F1-model_v4 L-olivosyl-oleandolide 3-O-methyltransferase	0.117	141	91	8	111	7	147	7.111E-01	27
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q851W4-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q851W4-F1-model_v4 B3 domain-containing protein Os03g0620500	0.100	40	29	35	74	462	494	2.906E+00	27
LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q05558-F1-model_v4	LOKIASV2_0094_ESMFold_hypothetical_protein	AF-Q05558-F1-model_v4 Chaperone protein DnaK	0.111	42	34	34	72	147	188	6.440E+00	27
