query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P0A4N9-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P0A4N9-F1-model_v4 Oligopeptide transport system permease protein OppC	0.238	292	216	26	309	3	294	3.524E-13	657
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P9WFZ9-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P9WFZ9-F1-model_v4 Putative peptide transport permease protein Rv1282c	0.209	274	212	39	307	11	284	1.756E-12	623
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P9WFZ8-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P9WFZ8-F1-model_v4 Putative peptide transport permease protein MT1319	0.209	274	212	39	307	11	284	2.279E-12	618
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P0A4P0-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P0A4P0-F1-model_v4 Oligopeptide transport system permease protein OppC	0.252	293	212	26	309	2	294	8.039E-13	613
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P26904-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P26904-F1-model_v4 Dipeptide transport system permease protein DppC	0.242	272	205	37	307	48	319	4.978E-12	610
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q7CQV4-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q7CQV4-F1-model_v4 Glutathione transport system permease protein GsiD	0.233	273	208	36	307	30	302	1.682E-12	609
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P94312-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P94312-F1-model_v4 Dipeptide transport system permease protein DppC	0.273	307	215	1	307	7	303	1.414E-12	608
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P24139-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P24139-F1-model_v4 Oligopeptide transport system permease protein OppC	0.262	276	198	39	307	29	304	1.353E-12	607
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q57RA9-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q57RA9-F1-model_v4 Glutathione transport system permease protein GsiD	0.233	273	208	36	307	30	302	3.088E-12	600
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P42063-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P42063-F1-model_v4 Oligopeptide transport system permease protein AppC	0.245	305	224	1	305	3	300	8.396E-13	600
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q53192-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q53192-F1-model_v4 Probable peptide ABC transporter permease protein y4tQ	0.242	276	207	33	308	16	289	8.752E-12	598
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8YBN8-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8YBN8-F1-model_v4 Putative peptide permease protein BMEII0861	0.240	293	219	17	309	14	302	4.766E-12	591
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q5PGP6-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q5PGP6-F1-model_v4 Glutathione transport system permease protein GsiD	0.224	289	223	20	307	14	302	3.225E-12	591
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P66965-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P66965-F1-model_v4 Putative peptide transport permease protein Mb1313c	0.208	274	212	39	307	11	284	7.357E-12	590
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q83S25-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q83S25-F1-model_v4 Glutathione transport system permease protein GsiD	0.224	289	223	20	307	14	302	3.225E-12	590
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q0TJL6-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q0TJL6-F1-model_v4 Glutathione transport system permease protein GsiD	0.224	289	223	20	307	14	302	3.368E-12	587
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P75799-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P75799-F1-model_v4 Glutathione transport system permease protein GsiD	0.237	273	207	36	307	30	302	6.184E-12	585
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8FUW9-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8FUW9-F1-model_v4 Putative peptide transport system permease protein BRA1093/BS1330_II1085	0.245	277	207	33	309	21	295	1.678E-11	584
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q577J7-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q577J7-F1-model_v4 Putative peptide permease protein BruAb2_0794	0.243	293	214	26	309	10	302	5.429E-12	584
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8XF88-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8XF88-F1-model_v4 Glutathione transport system permease protein GsiD	0.225	288	222	20	306	14	301	5.429E-12	584
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8X6V6-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8X6V6-F1-model_v4 Glutathione transport system permease protein GsiD	0.232	273	208	36	307	30	302	4.370E-12	582
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8FJK8-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8FJK8-F1-model_v4 Glutathione transport system permease protein GsiD	0.232	273	208	36	307	30	302	5.198E-12	579
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q3Z3V1-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q3Z3V1-F1-model_v4 Glutathione transport system permease protein GsiD	0.233	272	207	36	306	30	301	7.683E-12	574
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8FWN9-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q8FWN9-F1-model_v4 Putative peptide permease protein BRA0407/BS1330_II0404	0.245	293	214	26	309	10	302	2.000E-12	571
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P77463-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P77463-F1-model_v4 Probable D,D-dipeptide transport system permease protein DdpC	0.221	298	227	12	309	4	296	4.184E-12	569
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q32IB8-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q32IB8-F1-model_v4 Glutathione transport system permease protein GsiD	0.220	289	224	20	307	14	302	6.459E-12	568
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-A5VU89-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-A5VU89-F1-model_v4 Putative peptide permease protein BOV_A0350	0.232	293	221	17	309	14	302	2.279E-12	566
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P0C2L2-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-P0C2L2-F1-model_v4 Glutathione transport system permease protein GsiD	0.232	273	208	36	307	30	302	9.969E-12	566
LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q1RE93-F1-model_v4	LOKIASV2_0931_ESMFold_ABC_transporter_permease	AF-Q1RE93-F1-model_v4 Glutathione transport system permease protein GsiD	0.220	289	224	20	307	14	302	7.044E-12	566
