query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P9WIT3-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P9WIT3-F1-model_v4 L-gulono-1,4-lactone dehydrogenase	0.347	427	277	23	449	1	425	2.343E-49	1883
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P9WIT2-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P9WIT2-F1-model_v4 L-gulono-1,4-lactone dehydrogenase	0.344	427	278	23	449	1	425	6.878E-49	1864
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q8HXW0-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q8HXW0-F1-model_v4 L-gulonolactone oxidase	0.280	438	310	19	450	2	439	3.712E-46	1739
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P58710-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P58710-F1-model_v4 L-gulonolactone oxidase	0.282	438	309	19	450	2	439	2.642E-46	1719
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q90YK3-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q90YK3-F1-model_v4 L-gulonolactone oxidase	0.278	437	310	20	450	3	439	3.198E-45	1709
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P10867-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-P10867-F1-model_v4 L-gulonolactone oxidase	0.276	438	312	19	450	2	439	2.856E-45	1690
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q3ZC33-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q3ZC33-F1-model_v4 L-gulonolactone oxidase	0.277	438	312	19	450	2	439	5.033E-45	1680
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q9HDX8-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q9HDX8-F1-model_v4 D-arabinono-1,4-lactone oxidase	0.239	455	326	19	448	4	458	1.466E-39	1389
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q7SGY1-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q7SGY1-F1-model_v4 Putative D-arabinono-1,4-lactone oxidase	0.231	475	325	19	442	32	506	1.987E-38	1339
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q752Y3-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q752Y3-F1-model_v4 D-arabinono-1,4-lactone oxidase	0.195	505	341	21	445	12	516	3.867E-36	1209
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q6BZA0-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q6BZA0-F1-model_v4 D-arabinono-1,4-lactone oxidase	0.209	548	349	8	449	2	549	1.507E-35	1204
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q6CG88-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q6CG88-F1-model_v4 D-arabinono-1,4-lactone oxidase	0.217	514	336	17	446	5	518	1.201E-35	1200
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-O93852-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-O93852-F1-model_v4 D-arabinono-1,4-lactone oxidase	0.214	546	343	9	446	2	547	1.507E-35	1192
LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q2RAP0-F1-model_v4	LOKIASV2_3619_ESMFold_D-arabinono-1-4-lactone_oxidase	AF-Q2RAP0-F1-model_v4 L-galactono-1,4-lactone dehydrogenase 1, mitochondrial	0.218	503	351	1	450	72	574	1.595E-35	1192
