query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q58061-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q58061-F1-model_v4 Uncharacterized protein MJ0645	0.171	304	151	14	317	8	190	2.517E-06	281
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9LPU9-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9LPU9-F1-model_v4 Vacuolar iron transporter homolog 1	0.100	317	169	2	318	7	195	1.291E-03	184
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9M2C3-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9M2C3-F1-model_v4 Vacuolar iron transporter homolog 3	0.106	318	171	1	318	1	192	1.291E-03	182
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q6MWE5-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q6MWE5-F1-model_v4 Vacuolar iron transporter 1	0.126	296	191	24	319	32	250	3.603E-04	182
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9M2C0-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9M2C0-F1-model_v4 Vacuolar iron transporter homolog 4	0.112	318	170	1	318	1	193	1.232E-03	174
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-B7F138-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-B7F138-F1-model_v4 Vacuolar iron transporter homolog 2	0.116	297	158	23	319	2	181	3.831E-03	166
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9LSF6-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9LSF6-F1-model_v4 Vacuolar iron transporter homolog 2.1	0.113	308	169	11	318	21	212	2.277E-03	165
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-P0DO17-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-P0DO17-F1-model_v4 Vacuolar iron transporter 1	0.119	297	193	24	320	30	249	1.354E-03	163
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9ZUA5-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9ZUA5-F1-model_v4 Vacuolar iron transporter 1	0.095	297	198	24	320	31	250	1.354E-03	163
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q7XTL7-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q7XTL7-F1-model_v4 Vacuolar iron transporter homolog 5	0.095	317	178	1	317	5	202	5.087E-03	159
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q53PN2-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q53PN2-F1-model_v4 Vacuolar iron transporter homolog 4	0.101	295	162	23	317	30	210	4.414E-03	159
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q6H658-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q6H658-F1-model_v4 Vacuolar iron transporter homolog 1	0.117	297	155	22	318	52	227	2.388E-03	159
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9SRD3-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9SRD3-F1-model_v4 Vacuolar iron transporter homolog 2	0.085	293	151	25	317	25	190	1.309E-02	149
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q6ERE5-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q6ERE5-F1-model_v4 Vacuolar iron transporter 2	0.103	294	194	26	319	28	244	4.210E-03	145
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q84ZM7-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q84ZM7-F1-model_v4 Vacuolar iron transporter homolog 3	0.077	296	165	23	318	66	245	5.333E-03	145
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9P6J2-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-Q9P6J2-F1-model_v4 Fe(2+)/Mn(2+) transporter pcl1	0.114	291	186	28	318	21	231	6.146E-03	130
LOKIASV2_3961_ESMFold_hypothetical_protein	AF-D4B5N6-F1-model_v4	LOKIASV2_3961_ESMFold_hypothetical_protein	AF-D4B5N6-F1-model_v4 Vacuolar iron transporter cccA	0.133	296	195	24	319	47	272	2.624E-03	125
