query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q974M6-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q974M6-F1-model_v4 NAD-dependent protein deacetylase	0.230	266	189	54	319	2	247	2.912E-17	550
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q4JBN2-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q4JBN2-F1-model_v4 NAD-dependent protein deacetylase	0.189	270	202	51	320	3	252	1.340E-16	545
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q97VX5-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q97VX5-F1-model_v4 NAD-dependent protein deacetylase	0.248	264	183	55	318	3	246	7.613E-17	530
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-A8MBU4-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-A8MBU4-F1-model_v4 NAD-dependent protein deacetylase	0.217	274	199	46	319	1	255	1.910E-15	499
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q5KZE8-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q5KZE8-F1-model_v4 NAD-dependent protein deacetylase 2	0.210	261	191	55	315	4	246	2.534E-15	475
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q8ZU41-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q8ZU41-F1-model_v4 NAD-dependent protein deacetylase 1	0.191	275	204	43	317	1	253	5.284E-15	473
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-C6A243-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-C6A243-F1-model_v4 NAD-dependent protein deacylase	0.187	267	205	55	321	2	254	4.215E-15	466
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-B5YJW3-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-B5YJW3-F1-model_v4 NAD-dependent protein deacetylase	0.238	272	193	45	316	1	254	5.284E-15	451
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-O30124-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-O30124-F1-model_v4 NAD-dependent protein deacylase 2	0.188	269	204	52	320	2	253	6.625E-15	447
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q8ELR0-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q8ELR0-F1-model_v4 NAD-dependent protein deacetylase	0.200	252	184	58	309	2	232	1.326E-13	439
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q7P1B9-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q7P1B9-F1-model_v4 NAD-dependent protein deacetylase	0.194	263	194	47	309	1	242	5.678E-14	439
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q8R984-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q8R984-F1-model_v4 NAD-dependent protein deacetylase 2	0.200	269	198	46	314	1	249	2.881E-14	438
LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q9UZE7-F1-model_v4	LOKIASV2_2196_ESMFold_hypothetical_protein	AF-Q9UZE7-F1-model_v4 NAD-dependent protein deacylase	0.202	263	197	55	317	2	249	1.637E-14	433
