query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P29143-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P29143-F1-model_v4 Halolysin	0.161	101	83	48	147	427	527	5.548E-06	208
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P49048-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P49048-F1-model_v4 Putative GPI-anchor transamidase	0.113	260	178	253	454	32	291	1.382E-06	191
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q92643-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q92643-F1-model_v4 GPI-anchor transamidase	0.100	266	181	252	453	39	304	5.471E-07	187
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q8T4E1-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q8T4E1-F1-model_v4 Putative GPI-anchor transamidase	0.108	246	169	256	445	43	288	2.327E-06	184
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q4KRV1-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q4KRV1-F1-model_v4 GPI-anchor transamidase	0.115	264	175	255	453	41	304	1.162E-06	184
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q9USP5-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q9USP5-F1-model_v4 GPI-anchor transamidase	0.095	270	184	252	455	19	288	1.742E-06	181
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q5R6L8-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q5R6L8-F1-model_v4 GPI-anchor transamidase	0.111	264	176	255	453	41	304	3.294E-06	174
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q3MHZ7-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q3MHZ7-F1-model_v4 GPI-anchor transamidase	0.156	153	120	311	453	152	304	9.900E-06	168
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P49018-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P49018-F1-model_v4 GPI-anchor transamidase	0.116	264	174	255	452	35	298	3.919E-06	163
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q9CXY9-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q9CXY9-F1-model_v4 GPI-anchor transamidase	0.105	260	175	257	453	45	304	5.879E-06	159
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q01693-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q01693-F1-model_v4 Bacterial leucyl aminopeptidase	0.200	108	79	41	148	405	504	2.975E-05	156
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q46085-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q46085-F1-model_v4 Collagenase ColH	0.125	94	77	52	145	927	1015	1.079E-03	146
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-A0A1Z4F647-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-A0A1Z4F647-F1-model_v4 Ulvan lyase, long isoform	0.172	187	129	103	259	440	626	4.873E-07	142
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P72186-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P72186-F1-model_v4 Pyrolysin	0.128	272	185	46	258	926	1197	6.058E-08	142
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q7Z4R8-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q7Z4R8-F1-model_v4 UPF0669 protein C6orf120	0.100	146	122	13	158	11	146	5.626E-05	140
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q48259-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q48259-F1-model_v4 Zinc metalloprotease	0.211	102	76	44	145	159	255	2.536E-04	139
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P16588-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P16588-F1-model_v4 Alkaline serine exoprotease A	0.180	107	84	38	144	430	532	1.004E-04	139
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-I3R794-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-I3R794-F1-model_v4 Halolysin	0.123	104	88	48	148	415	518	3.017E-04	137
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P43147-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P43147-F1-model_v4 Virulence metalloprotease	0.130	104	85	42	145	512	610	2.012E-04	136
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P9WF07-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P9WF07-F1-model_v4 Ulvan lyase, long isoform	0.170	150	109	128	259	477	626	5.236E-06	135
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P9WF06-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P9WF06-F1-model_v4 Ulvan lyase, long isoform	0.167	189	130	103	259	440	628	1.096E-06	135
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-A7SAZ1-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-A7SAZ1-F1-model_v4 UPF0669 protein v1g209471	0.150	103	82	49	151	28	124	4.525E-04	132
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P24153-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-P24153-F1-model_v4 Hemagglutinin/proteinase	0.211	102	76	44	145	512	608	5.081E-04	131
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q0WS06-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q0WS06-F1-model_v4 E3 ubiquitin-protein ligase APD1	0.087	110	91	48	148	137	246	5.705E-04	130
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-A0A2Z6UD27-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-A0A2Z6UD27-F1-model_v4 Ulvan lyase, long isoform	0.131	243	177	59	263	511	753	1.444E-07	130
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-B3LVB0-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-B3LVB0-F1-model_v4 Transmembrane emp24 domain-containing protein bai	0.118	99	83	49	147	19	113	9.067E-04	128
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q6IDL4-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q6IDL4-F1-model_v4 Transmembrane emp24 domain-containing protein p24delta3	0.078	98	88	53	148	31	128	3.640E-03	128
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q2KJ84-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q2KJ84-F1-model_v4 Transmembrane emp24 domain-containing protein 5	0.095	133	106	19	151	11	128	2.259E-04	128
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-D3ZTX0-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-D3ZTX0-F1-model_v4 Transmembrane emp24 domain-containing protein 7	0.135	153	111	1	153	6	134	1.004E-04	128
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-F4ISV9-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-F4ISV9-F1-model_v4 E3 ubiquitin-protein ligase APD4	0.114	110	89	48	148	115	224	7.621E-04	128
LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q5RLZ1-F1-model_v4	LOKIASV2_1901_ESMFold_hypothetical_protein	AF-Q5RLZ1-F1-model_v4 Halolysin-like extracellular serine protease Nep	0.121	128	104	29	147	411	538	9.067E-04	128
