query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q57975-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q57975-F1-model_v4 Putative aminopeptidase MJ0555	0.379	345	212	10	354	3	344	4.427E-46	1708
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O59196-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O59196-F1-model_v4 Tetrahedral aminopeptidase	0.362	347	218	9	355	5	347	6.926E-44	1591
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P94521-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P94521-F1-model_v4 Putative aminopeptidase YsdC	0.333	351	231	10	360	7	353	4.036E-43	1591
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P32153-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P32153-F1-model_v4 Putative aminopeptidase FrvX	0.291	346	240	11	356	3	341	3.155E-42	1543
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P58535-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P58535-F1-model_v4 Putative aminopeptidase SgcX	0.327	359	236	10	360	5	363	4.708E-41	1475
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P58536-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P58536-F1-model_v4 Putative aminopeptidase SgcX	0.329	359	235	10	360	5	363	1.010E-40	1461
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P39366-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P39366-F1-model_v4 Putative aminopeptidase SgcX	0.324	359	237	10	360	5	363	1.818E-40	1455
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P55742-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P55742-F1-model_v4 Putative aminopeptidase	0.313	344	222	10	353	6	329	2.145E-39	1400
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O34924-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O34924-F1-model_v4 Putative aminopeptidase YtoP	0.302	354	239	1	354	1	343	6.175E-39	1381
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q8TZW4-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q8TZW4-F1-model_v4 Lysyl aminopeptidase	0.294	358	241	1	358	2	343	1.581E-38	1328
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q48677-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q48677-F1-model_v4 Glutamyl aminopeptidase	0.275	344	245	11	354	4	342	6.715E-36	1275
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P77585-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P77585-F1-model_v4 Aminopeptidase YpdE	0.269	345	240	11	355	3	332	4.352E-34	1193
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O07603-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O07603-F1-model_v4 Putative aminopeptidase YhfE	0.203	358	275	1	358	1	346	4.908E-29	992
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q661Q3-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q661Q3-F1-model_v4 Probable M18 family aminopeptidase 1	0.163	449	296	1	355	10	458	1.136E-19	561
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-B7J1T9-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-B7J1T9-F1-model_v4 Probable M18 family aminopeptidase 1	0.150	449	301	1	355	10	458	6.695E-20	553
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q0SNE8-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-Q0SNE8-F1-model_v4 Probable M18 family aminopeptidase 1	0.167	449	295	1	355	10	458	1.524E-19	549
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O86957-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-O86957-F1-model_v4 Probable M18 family aminopeptidase 1	0.146	441	303	1	356	12	452	2.044E-19	548
LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P0C925-F1-model_v4	LOKIASV2_1067_ESMFold_M42_family_metallopeptidase	AF-P0C925-F1-model_v4 Probable M18 family aminopeptidase 1	0.150	449	301	1	355	10	458	1.616E-19	539
