query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q9H4I0-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q9H4I0-F1-model_v4 Double-strand-break repair protein rad21-like protein 1	0.175	87	70	126	211	452	538	3.244E-01	75
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-D2HSB3-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-D2HSB3-F1-model_v4 Double-strand-break repair protein rad21-like protein 1	0.159	89	71	123	211	452	536	3.851E-01	73
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q6BDR8-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q6BDR8-F1-model_v4 Non-structural maintenance of chromosome element 4	0.147	248	188	9	229	8	255	3.552E-03	71
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q3KLV9-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q3KLV9-F1-model_v4 Heat-inducible transcription repressor HrcA	0.093	75	63	149	218	5	79	1.279E+00	70
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q88VL8-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q88VL8-F1-model_v4 Heat-inducible transcription repressor HrcA	0.122	57	48	163	218	12	68	6.441E-01	61
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q4A902-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q4A902-F1-model_v4 Heat-inducible transcription repressor HrcA	0.147	61	50	159	218	8	68	9.609E-01	58
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q253K3-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q253K3-F1-model_v4 Heat-inducible transcription repressor HrcA	0.126	63	50	161	218	11	73	2.846E+00	57
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B6JCI0-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B6JCI0-F1-model_v4 Heat-inducible transcription repressor HrcA	0.156	79	65	141	218	6	84	1.518E+00	55
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q6NCY7-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q6NCY7-F1-model_v4 Heat-inducible transcription repressor HrcA	0.129	62	49	162	218	22	83	3.013E+00	54
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q602E0-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q602E0-F1-model_v4 Heat-inducible transcription repressor HrcA	0.147	61	50	159	218	8	68	1.702E+00	53
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B9IY83-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B9IY83-F1-model_v4 Heat-inducible transcription repressor HrcA	0.105	57	49	163	218	10	66	1.702E+00	53
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B3Q969-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B3Q969-F1-model_v4 Heat-inducible transcription repressor HrcA	0.129	62	49	162	218	22	83	3.378E+00	53
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-P54306-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-P54306-F1-model_v4 Heat-inducible transcription repressor HrcA	0.071	70	63	150	218	10	79	2.398E+00	51
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B4UJT7-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B4UJT7-F1-model_v4 Heat-inducible transcription repressor HrcA	0.112	71	59	159	226	11	81	1.702E+00	50
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-C3P8M2-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-C3P8M2-F1-model_v4 Heat-inducible transcription repressor HrcA	0.105	57	49	163	218	10	66	2.398E+00	49
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q730L9-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q730L9-F1-model_v4 Heat-inducible transcription repressor HrcA	0.105	57	49	163	218	10	66	2.398E+00	49
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-A9UQM0-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-A9UQM0-F1-model_v4 DDRGK domain-containing protein 1	0.175	168	131	60	227	88	247	6.820E-01	48
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B1LCI0-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B1LCI0-F1-model_v4 Heat-inducible transcription repressor HrcA	0.172	93	64	151	228	3	95	1.017E+00	48
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q2J323-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q2J323-F1-model_v4 Heat-inducible transcription repressor HrcA	0.166	68	53	162	226	22	89	3.787E+00	48
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-C3L5R9-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-C3L5R9-F1-model_v4 Heat-inducible transcription repressor HrcA	0.105	57	49	163	218	10	66	3.191E+00	47
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q8KML8-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q8KML8-F1-model_v4 Heat-inducible transcription repressor HrcA	0.122	57	48	163	218	10	66	2.846E+00	47
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q6GGB8-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q6GGB8-F1-model_v4 Heat-inducible transcription repressor HrcA	0.105	57	49	163	218	10	66	3.191E+00	46
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B7IYG9-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B7IYG9-F1-model_v4 Heat-inducible transcription repressor HrcA	0.105	57	49	163	218	10	66	3.378E+00	46
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B9KAB7-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B9KAB7-F1-model_v4 Heat-inducible transcription repressor HrcA	0.158	63	49	160	218	16	78	3.191E+00	46
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q21CI5-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q21CI5-F1-model_v4 Heat-inducible transcription repressor HrcA	0.129	62	49	162	218	22	83	6.334E+00	46
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q19325-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q19325-F1-model_v4 Sister chromatid cohesion protein 1	0.131	91	71	142	224	527	617	6.707E+00	46
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B2V486-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-B2V486-F1-model_v4 Segregation and condensation protein A	0.130	222	177	13	216	18	239	2.054E-01	45
LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q818E7-F1-model_v4	LOKIASV2_4529_ESMFold_hypothetical_protein	AF-Q818E7-F1-model_v4 Heat-inducible transcription repressor HrcA	0.105	57	49	163	218	10	66	3.787E+00	45
