query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-A9CH39-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-A9CH39-F1-model_v4 (6-4) photolyase	0.288	504	354	8	505	3	506	1.264E-34	1536
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P57386-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P57386-F1-model_v4 Deoxyribodipyrimidine photo-lyase	0.133	499	407	7	505	2	471	7.756E-11	340
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q04449-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q04449-F1-model_v4 Deoxyribodipyrimidine photo-lyase	0.150	502	400	4	505	3	473	1.377E-11	339
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P61496-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P61496-F1-model_v4 Deoxyribodipyrimidine photo-lyase	0.138	497	359	7	503	2	419	4.175E-10	329
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P05066-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P05066-F1-model_v4 Deoxyribodipyrimidine photo-lyase, mitochondrial	0.135	504	427	1	504	69	563	9.737E-11	319
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q55081-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q55081-F1-model_v4 Deoxyribodipyrimidine photo-lyase	0.148	505	404	1	505	10	484	3.326E-10	318
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q9KNA8-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q9KNA8-F1-model_v4 Deoxyribodipyrimidine photo-lyase	0.146	495	393	9	503	2	462	4.175E-10	309
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q5QXE0-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-Q5QXE0-F1-model_v4 Cryptochrome DASH	0.148	455	358	1	455	9	429	4.249E-09	302
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P12768-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P12768-F1-model_v4 Deoxyribodipyrimidine photo-lyase	0.141	499	387	7	505	2	452	8.646E-10	301
LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P61497-F1-model_v4	LOKIASV2_0451_ESMFold_cryptochrome-photolyase_family_protein	AF-P61497-F1-model_v4 Deoxyribodipyrimidine photo-lyase	0.142	496	356	8	503	4	419	3.090E-09	300
