query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P73638-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P73638-F1-model_v4 Phycocyanobilin lyase subunit alpha	0.163	261	202	25	285	6	247	2.012E-04	178
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q44115-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q44115-F1-model_v4 Phycocyanobilin lyase subunit alpha	0.196	267	202	28	279	7	273	1.491E-04	176
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-B0R4J2-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-B0R4J2-F1-model_v4 HEAT repeat-containing taxis protein OE_2401F	0.170	324	222	15	282	14	337	2.834E-04	165
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P07125-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P07125-F1-model_v4 Phycocyanobilin lyase subunit alpha	0.181	269	207	24	292	12	265	3.664E-04	159
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P0ADK7-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P0ADK7-F1-model_v4 Protein YibA	0.180	269	218	15	281	11	279	9.813E-04	158
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P0ADK6-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P0ADK6-F1-model_v4 Protein YibA	0.180	269	218	15	281	11	279	1.269E-03	155
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q02184-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q02184-F1-model_v4 Bilin biosynthesis protein RpcE	0.157	261	217	21	279	5	265	8.630E-04	154
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P29729-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P29729-F1-model_v4 Bilin biosynthesis protein PecE	0.191	258	205	27	284	10	264	7.922E-04	153
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P31967-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P31967-F1-model_v4 Phycocyanobilin lyase subunit alpha	0.173	265	213	22	279	4	268	7.589E-04	151
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-A5JZ19-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-A5JZ19-F1-model_v4 Deoxyhypusine hydroxylase	0.177	295	207	27	279	16	310	1.695E-04	151
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P29300-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P29300-F1-model_v4 Uncharacterized phycocyanin operon protein Z	0.168	208	167	29	236	1	202	6.189E-03	147
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-D9IFD5-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-D9IFD5-F1-model_v4 Deoxyhypusine hydroxylase	0.145	310	223	24	285	2	311	3.088E-04	146
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P07126-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P07126-F1-model_v4 Phycocyanobilin lyase subunit alpha	0.159	292	234	1	292	1	279	4.540E-04	145
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P29299-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P29299-F1-model_v4 Uncharacterized phycocyanin operon protein Y	0.166	262	211	27	288	10	263	1.269E-03	145
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q6BKA6-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q6BKA6-F1-model_v4 Deoxyhypusine hydroxylase	0.132	310	250	1	289	1	310	2.012E-04	140
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P35791-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P35791-F1-model_v4 Bilin biosynthesis protein PecE	0.158	254	207	28	281	6	252	2.518E-03	139
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P31968-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P31968-F1-model_v4 Phycocyanobilin lyase subunit beta	0.154	203	163	35	228	3	205	1.521E-02	136
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P50037-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-P50037-F1-model_v4 Phycocyanobilin lyase subunit alpha	0.161	259	205	27	285	13	257	2.518E-03	136
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q52448-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q52448-F1-model_v4 Phycocyanobilin lyase subunit alpha	0.172	266	209	27	279	6	271	3.119E-03	135
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q96WP5-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q96WP5-F1-model_v4 Deoxyhypusine hydroxylase	0.150	312	236	11	289	5	316	1.014E-04	135
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q0UHL8-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q0UHL8-F1-model_v4 Deoxyhypusine hydroxylase	0.152	314	219	27	285	2	315	7.589E-04	134
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-A1DFW7-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-A1DFW7-F1-model_v4 Deoxyhypusine hydroxylase	0.152	309	220	25	285	9	317	5.162E-04	134
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q4WHG5-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q4WHG5-F1-model_v4 Deoxyhypusine hydroxylase	0.155	311	220	25	285	9	319	6.126E-04	134
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q9VT41-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q9VT41-F1-model_v4 Integrator complex subunit 7	0.135	305	249	5	293	72	376	4.033E-03	133
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q6CHJ7-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-Q6CHJ7-F1-model_v4 Deoxyhypusine hydroxylase	0.147	296	218	29	285	4	299	1.269E-03	132
LOKIASV2_3991_ESMFold_hypothetical_protein	AF-A1CED0-F1-model_v4	LOKIASV2_3991_ESMFold_hypothetical_protein	AF-A1CED0-F1-model_v4 Deoxyhypusine hydroxylase	0.151	274	216	25	279	6	279	6.966E-04	132
