query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q49757-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q49757-F1-model_v4 Uncharacterized protein ML0607	0.154	344	234	31	374	2	279	1.280E-17	502
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P9WL93-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P9WL93-F1-model_v4 Uncharacterized protein Rv2569c	0.145	363	265	19	381	3	313	1.872E-18	470
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P0A5G6-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P0A5G6-F1-model_v4 Uncharacterized protein Mb2599c	0.146	367	266	15	381	2	313	5.040E-18	458
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P9WL92-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P9WL92-F1-model_v4 Uncharacterized protein MT2645	0.148	363	264	19	381	3	313	6.363E-18	457
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P44103-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P44103-F1-model_v4 Uncharacterized protein HI_1048	0.167	358	294	15	372	15	368	6.745E-18	434
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P94476-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P94476-F1-model_v4 Uncharacterized protein YebA	0.155	284	225	27	293	267	550	4.712E-10	203
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q9HZX3-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q9HZX3-F1-model_v4 Protein-glutamine gamma-glutamyltransferase	0.192	285	225	25	309	210	489	2.336E-08	145
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8NBH2-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8NBH2-F1-model_v4 Kyphoscoliosis peptidase	0.178	182	128	135	316	146	302	2.013E-05	141
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O14302-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O14302-F1-model_v4 cytokinesis protein 3	0.148	181	143	130	310	448	616	1.738E-04	127
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8C8H8-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8C8H8-F1-model_v4 Kyphoscoliosis peptidase	0.171	168	135	128	295	123	286	1.091E-04	125
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O29863-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O29863-F1-model_v4 UPF0252 protein AF_0384	0.132	159	131	134	292	21	172	3.707E-04	106
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O58405-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O58405-F1-model_v4 UPF0252 protein PH0672	0.174	143	97	145	287	32	150	1.591E-03	103
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q58678-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q58678-F1-model_v4 UPF0252 protein MJ1282	0.130	160	123	134	293	149	290	8.380E-04	100
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q96PF1-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q96PF1-F1-model_v4 Protein-glutamine gamma-glutamyltransferase Z	0.149	322	216	39	293	42	363	7.924E-06	93
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8W489-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8W489-F1-model_v4 DNA repair protein RAD4	0.178	96	76	147	239	154	249	1.591E-03	93
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q07533-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q07533-F1-model_v4 Cytokinesis protein 3	0.146	184	155	127	310	424	606	7.236E-03	86
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P49221-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P49221-F1-model_v4 Protein-glutamine gamma-glutamyltransferase 4	0.115	364	248	42	322	50	413	2.694E-05	77
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q08189-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q08189-F1-model_v4 Protein-glutamine gamma-glutamyltransferase E	0.138	311	216	42	293	46	356	1.299E-04	77
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-D4A5U3-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-D4A5U3-F1-model_v4 Protein-glutamine gamma-glutamyltransferase E	0.129	311	219	42	293	46	356	1.738E-04	75
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-A6QP57-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-A6QP57-F1-model_v4 Protein-glutamine gamma-glutamyltransferase E	0.144	312	215	42	293	44	355	2.465E-04	74
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8BH61-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q8BH61-F1-model_v4 Coagulation factor XIII A chain	0.125	309	221	41	293	91	399	7.906E-04	72
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O95932-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-O95932-F1-model_v4 Protein-glutamine gamma-glutamyltransferase 6	0.098	313	226	42	293	46	358	2.326E-04	71
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q9D7I9-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q9D7I9-F1-model_v4 Protein-glutamine gamma-glutamyltransferase 5	0.113	315	223	42	293	53	367	2.070E-04	71
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P08587-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-P08587-F1-model_v4 Protein-glutamine gamma-glutamyltransferase 2	0.110	349	239	41	310	48	396	3.707E-04	70
LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q08188-F1-model_v4	LOKIASV2_1729_ESMFold_hypothetical_protein	AF-Q08188-F1-model_v4 Protein-glutamine gamma-glutamyltransferase E	0.127	372	246	42	324	46	417	2.194E-04	69
