query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q6G468-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q6G468-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.425	293	167	10	302	4	294	2.343E-32	1399
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A9IRK3-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A9IRK3-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.430	292	165	10	301	4	293	2.737E-32	1398
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q6G091-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q6G091-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.421	293	168	10	302	4	294	2.882E-32	1394
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q3A1U7-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q3A1U7-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.446	290	158	10	299	4	290	3.036E-32	1392
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q2LTA1-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q2LTA1-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.470	292	152	10	301	4	291	6.607E-32	1382
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8YG60-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8YG60-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.440	292	162	10	301	4	293	5.956E-32	1380
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B4SE03-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B4SE03-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.409	292	171	8	299	6	295	8.562E-32	1374
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q57E96-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q57E96-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.440	292	162	10	301	4	293	8.562E-32	1373
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q310Q2-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q310Q2-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.474	290	150	10	299	5	291	9.497E-32	1370
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A1US27-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A1US27-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.431	293	165	10	302	4	294	1.110E-31	1369
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A1VCZ9-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A1VCZ9-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.460	290	154	10	299	5	291	1.000E-31	1367
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A5VPI5-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A5VPI5-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.440	292	162	10	301	4	293	1.231E-31	1366
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B8DKU0-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B8DKU0-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.450	290	157	10	299	5	291	1.231E-31	1365
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q11JT7-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q11JT7-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.464	292	155	10	301	4	293	1.365E-31	1365
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3QM33-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3QM33-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.398	290	173	10	299	8	295	6.607E-32	1362
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B4S5J5-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B4S5J5-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.402	292	173	10	301	8	297	1.231E-31	1358
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3QUT2-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3QUT2-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.408	295	173	8	302	6	298	3.129E-31	1356
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8TUZ4-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8TUZ4-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.427	293	167	10	302	7	298	2.971E-31	1351
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q72AX2-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q72AX2-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.460	290	154	10	299	5	291	2.543E-31	1349
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8G1R0-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8G1R0-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.436	292	163	10	301	4	293	3.656E-31	1349
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q6AR63-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q6AR63-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.411	299	174	1	299	1	296	5.535E-31	1345
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A1BE04-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A1BE04-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.398	290	173	10	299	8	295	4.271E-31	1342
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-P58207-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-P58207-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.433	292	164	10	301	4	293	4.990E-31	1341
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q1MPX7-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q1MPX7-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.446	290	158	10	299	8	294	9.790E-31	1340
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q9RH76-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q9RH76-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.429	295	166	7	301	6	296	2.821E-31	1336
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q92R55-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q92R55-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.414	292	170	10	301	4	294	5.255E-31	1334
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-C6BSH4-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-C6BSH4-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.446	290	158	10	299	5	291	2.821E-31	1331
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8KC06-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q8KC06-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.415	290	168	10	299	8	295	6.810E-31	1330
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3EH29-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3EH29-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.415	290	168	10	299	8	295	6.810E-31	1330
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3EMS4-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-B3EMS4-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.402	295	175	7	301	5	297	8.826E-31	1329
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q3APU0-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q3APU0-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.395	292	175	8	299	6	295	1.031E-30	1326
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A5FZS7-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A5FZS7-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.436	292	162	10	301	4	292	7.173E-31	1324
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q0VRH4-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q0VRH4-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.423	294	167	10	303	4	294	3.850E-31	1323
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-O29352-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-O29352-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.464	292	153	10	301	4	289	4.990E-31	1322
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A9A656-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-A9A656-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.422	290	164	10	299	3	287	1.824E-30	1319
LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q3B2G4-F1-model_v4	LOKIASV2_1690_ESMFold_4-hydroxy-tetrahydrodipicolinate_synthase	AF-Q3B2G4-F1-model_v4 4-hydroxy-tetrahydrodipicolinate synthase	0.411	293	171	7	299	5	295	1.561E-30	1317
