query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q8L3A9-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q8L3A9-F1-model_v4 NADH-dependent phenylglyoxylate dehydrogenase subunit beta	0.294	143	98	15	157	1	140	1.319E-11	393
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q46819-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q46819-F1-model_v4 Putative electron transport protein YgfS	0.296	157	110	19	175	2	158	8.986E-13	361
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q46820-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q46820-F1-model_v4 Putative oxidoreductase UacF	0.285	156	107	19	174	2	151	6.738E-12	356
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P56256-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P56256-F1-model_v4 Putative electron transport protein YsaA	0.268	152	110	20	170	3	154	1.167E-11	340
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-O30080-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-O30080-F1-model_v4 Tetrathionate reductase subunit B	0.299	172	115	3	174	18	182	1.167E-11	336
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P0AAL8-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P0AAL8-F1-model_v4 Uncharacterized ferredoxin-like protein YdhY	0.278	144	97	20	155	59	202	7.414E-10	327
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P0AAK5-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P0AAK5-F1-model_v4 Electron transport protein HydN	0.242	173	117	19	173	2	174	2.916E-11	321
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q57619-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-Q57619-F1-model_v4 Uncharacterized ferredoxin MJ0155	0.316	155	94	20	174	4	142	4.836E-10	318
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P37127-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P37127-F1-model_v4 Putative oxidoreductase AegA	0.255	164	115	19	174	2	165	7.287E-11	318
LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P0AAK4-F1-model_v4	LOKIASV2_2696_ESMFold_hypothetical_protein	AF-P0AAK4-F1-model_v4 Electron transport protein HydN	0.232	173	121	19	177	2	174	2.022E-11	316
