query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q6DNF7-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q6DNF7-F1-model_v4 Soluble guanylate cyclase gcy-32	0.080	213	150	16	228	32	195	6.630E-04	93
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P92006-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P92006-F1-model_v4 Soluble guanylate cyclase gcy-34	0.104	210	146	19	228	32	195	9.493E-04	91
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q99394-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q99394-F1-model_v4 Trafficking protein particle complex subunit 33	0.097	265	202	4	228	2	266	7.038E-04	83
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P22717-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P22717-F1-model_v4 Guanylate cyclase soluble subunit beta-2	0.055	139	119	90	228	1	127	3.441E-02	76
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q6DNF4-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q6DNF4-F1-model_v4 Soluble guanylate cyclase gcy-36	0.095	213	148	16	228	32	195	7.472E-04	75
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q4ZHS0-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q4ZHS0-F1-model_v4 Guanylate cyclase soluble subunit alpha-1	0.153	228	182	1	228	48	263	2.067E-03	74
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q9YAX2-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q9YAX2-F1-model_v4 DNA/RNA-binding protein Alba 2	0.117	67	57	161	227	34	98	2.794E-01	69
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P19686-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P19686-F1-model_v4 Guanylate cyclase soluble subunit alpha-1	0.141	225	189	4	228	42	262	1.727E-03	67
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q02108-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q02108-F1-model_v4 Guanylate cyclase soluble subunit alpha-1	0.140	228	188	1	228	44	263	6.068E-03	66
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q9ERL9-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-Q9ERL9-F1-model_v4 Guanylate cyclase soluble subunit alpha-1	0.153	228	182	1	228	48	263	1.532E-03	66
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-O02298-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-O02298-F1-model_v4 Soluble guanylate cyclase gcy-35	0.096	210	144	19	228	32	191	7.261E-03	63
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P72854-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P72854-F1-model_v4 Sulfite reductase [ferredoxin]	0.115	52	45	11	62	582	633	2.013E+00	61
LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P19687-F1-model_v4	LOKIASV2_1477_ESMFold_hypothetical_protein	AF-P19687-F1-model_v4 Guanylate cyclase soluble subunit alpha-1	0.151	217	178	12	228	54	264	8.184E-03	61
