query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q57730-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q57730-F1-model_v4 Uncharacterized protein MJ0282	0.194	132	100	9	140	12	136	6.398E-06	194
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-C0SPB5-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-C0SPB5-F1-model_v4 Uncharacterized protein YclD	0.153	134	104	8	141	1	124	6.758E-06	177
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q46604-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q46604-F1-model_v4 FMN-binding protein	0.133	128	104	13	140	2	122	2.492E-04	142
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-B8NM62-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-B8NM62-F1-model_v4 Pyridoxamine 5'-phosphate oxidase family protein ustO	0.089	190	148	8	171	3	192	3.122E-05	141
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-O06553-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-O06553-F1-model_v4 F420H(2)-dependent reductase Rv1155	0.132	139	110	12	139	4	142	3.859E-04	128
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-P80238-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-P80238-F1-model_v4 General stress protein 26	0.108	124	106	16	139	9	128	7.435E-04	124
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q7MSI8-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q7MSI8-F1-model_v4 UPF0306 protein WS0399	0.124	146	120	13	158	1	138	5.356E-04	123
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-L8EYU3-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-L8EYU3-F1-model_v4 5a,11a-dehydrotetracycline/5a,11a-dehydrooxytetracycline reductase	0.127	133	111	13	140	3	135	1.284E-03	123
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-A7FMP6-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-A7FMP6-F1-model_v4 UPF0306 protein YpsIP31758_3570	0.102	128	111	14	138	3	130	9.772E-04	118
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q66F34-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q66F34-F1-model_v4 UPF0306 protein YPTB0506	0.102	128	111	14	138	3	130	1.433E-03	115
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-P13486-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-P13486-F1-model_v4 Uncharacterized protein RA0666	0.102	148	119	8	140	2	149	1.090E-03	115
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-A4TQS2-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-A4TQS2-F1-model_v4 UPF0306 protein YPDSF_3277	0.102	128	111	14	138	3	130	1.513E-03	114
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-P9WLL6-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-P9WLL6-F1-model_v4 F420H(2)-dependent biliverdin reductase	0.135	129	106	10	138	6	129	4.275E-03	113
LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q9UUK0-F1-model_v4	LOKIASV2_2975_ESMFold_hypothetical_protein	AF-Q9UUK0-F1-model_v4 Pyridoxamine 5'-phosphate oxidase C1952.08c homolog	0.100	175	117	10	140	8	182	1.284E-03	111
