query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q72QA1-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q72QA1-F1-model_v4 Probable 15 kDa heat shock protein	0.188	114	81	1	101	17	130	6.763E-07	276
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q93TV7-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q93TV7-F1-model_v4 Probable 15 kDa heat shock protein	0.188	114	81	1	101	17	130	7.969E-07	274
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q2KIK0-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q2KIK0-F1-model_v4 Protein SGT1 homolog	0.230	77	58	13	88	145	221	4.340E-06	271
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46731-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46731-F1-model_v4 18 kDa antigen 2	0.198	105	73	10	101	25	129	1.911E-06	267
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9Y2Z0-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9Y2Z0-F1-model_v4 Protein SGT1 homolog	0.205	77	60	13	88	172	248	7.919E-06	262
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q53595-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q53595-F1-model_v4 18 kDa heat shock protein	0.158	107	76	11	101	28	134	4.109E-06	257
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P12809-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P12809-F1-model_v4 18 kDa antigen	0.161	104	76	11	101	26	129	1.911E-06	257
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9SUT5-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9SUT5-F1-model_v4 Protein SGT1 homolog B	0.129	77	65	13	88	160	236	2.496E-05	252
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9CWU0-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9CWU0-F1-model_v4 Putative ATP-dependent RNA helicase TDRD12	0.215	79	60	10	88	1073	1149	2.119E-05	252
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46730-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46730-F1-model_v4 18 kDa antigen 1	0.152	104	76	11	101	26	129	4.584E-06	251
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-B0BN85-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-B0BN85-F1-model_v4 Protein SGT1 homolog	0.168	88	71	1	88	134	219	8.834E-06	249
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-B1H1W9-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-B1H1W9-F1-model_v4 Protein kintoun	0.141	85	69	8	88	462	546	2.364E-05	247
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9SUR9-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9SUR9-F1-model_v4 Protein SGT1 homolog A	0.142	90	74	1	90	144	230	8.364E-06	246
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9CX34-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9CX34-F1-model_v4 Protein SGT1 homolog	0.217	77	59	13	88	143	219	2.637E-05	245
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q0P4V4-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q0P4V4-F1-model_v4 Protein kintoun	0.150	90	75	1	89	453	542	1.703E-05	245
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46732-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46732-F1-model_v4 18 kDa antigen 2	0.144	103	76	12	101	27	129	6.364E-06	242
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q0JL44-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q0JL44-F1-model_v4 Protein SGT1 homolog	0.146	88	72	1	88	160	244	9.331E-06	240
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-A9YUB1-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-A9YUB1-F1-model_v4 Cysteine and histidine-rich domain-containing protein 1	0.084	83	74	10	91	227	309	5.367E-05	238
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q1RM55-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q1RM55-F1-model_v4 PIH1 domain-containing protein 1	0.214	93	70	1	90	194	286	1.703E-05	237
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-D4A4T9-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-D4A4T9-F1-model_v4 Cysteine and histidine-rich domain-containing protein 1	0.084	83	74	10	91	227	309	6.679E-05	235
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O59709-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O59709-F1-model_v4 Glucose-insensitive transcription protein 7	0.142	77	63	14	88	185	261	5.367E-05	235
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q57733-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q57733-F1-model_v4 Small heat shock protein HSP16.5	0.152	104	74	14	101	44	147	2.941E-05	234
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O74984-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O74984-F1-model_v4 Heat shock protein homolog C338.06c	0.157	106	74	13	101	34	139	1.612E-05	233
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q55ED0-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q55ED0-F1-model_v4 Protein SGT1 homolog	0.129	77	65	13	88	196	272	8.312E-05	231
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-G1TGF1-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-G1TGF1-F1-model_v4 Prostaglandin E synthase 3	0.120	81	70	10	90	2	81	7.451E-05	230
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q29RL2-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q29RL2-F1-model_v4 Cysteine and histidine-rich domain-containing protein 1	0.086	91	82	1	91	219	309	4.084E-05	230
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P80485-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P80485-F1-model_v4 Acid shock protein	0.157	107	75	12	101	36	142	1.526E-05	229
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q67X83-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q67X83-F1-model_v4 26.2 kDa heat shock protein, mitochondrial	0.210	100	68	15	101	149	248	1.161E-05	228
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q4R7U2-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q4R7U2-F1-model_v4 Cysteine and histidine-rich domain-containing protein 1	0.086	91	82	1	91	219	309	4.811E-05	228
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5FVL7-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5FVL7-F1-model_v4 Protein kintoun	0.160	86	71	5	89	497	582	5.669E-05	227
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5NVM4-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5NVM4-F1-model_v4 Prostaglandin E synthase 3	0.120	81	70	10	90	2	81	1.034E-04	225
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9VH95-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9VH95-F1-model_v4 Uncharacterized protein CG16817	0.168	80	66	11	90	8	87	1.093E-04	225
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O14368-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O14368-F1-model_v4 Heat shock protein 16	0.187	110	74	10	101	34	143	2.785E-05	224
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9R0Q7-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9R0Q7-F1-model_v4 Prostaglandin E synthase 3	0.120	81	70	10	90	2	81	1.093E-04	224
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q8CHR9-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q8CHR9-F1-model_v4 PIH1 domain-containing protein 2	0.215	85	61	11	89	231	315	8.779E-05	224
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46729-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-P46729-F1-model_v4 18 kDa antigen 1	0.123	104	79	11	101	26	129	1.798E-05	223
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9CXW3-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9CXW3-F1-model_v4 Calcyclin-binding protein	0.170	88	67	9	90	72	159	5.367E-05	223
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q8WWB5-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q8WWB5-F1-model_v4 PIH1 domain-containing protein 2	0.206	93	69	2	89	223	315	2.637E-05	223
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q4UJB1-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q4UJB1-F1-model_v4 Small heat shock protein C4	0.155	112	84	2	101	50	161	2.637E-05	222
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q7ZWY2-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q7ZWY2-F1-model_v4 PIH1 domain-containing protein 1	0.163	92	74	1	90	205	296	3.466E-05	222
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9NVR5-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9NVR5-F1-model_v4 Protein kintoun	0.134	82	68	10	89	520	601	9.794E-05	222
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O30851-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-O30851-F1-model_v4 Heat shock protein HSP.16.4	0.174	108	74	11	101	35	142	3.466E-05	221
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q3ZBF7-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q3ZBF7-F1-model_v4 Prostaglandin E synthase 3	0.120	81	70	10	90	2	81	1.360E-04	221
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q15185-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q15185-F1-model_v4 Prostaglandin E synthase 3	0.120	81	70	10	90	2	81	1.360E-04	221
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9D1P4-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q9D1P4-F1-model_v4 Cysteine and histidine-rich domain-containing protein 1	0.086	91	82	1	91	219	309	7.870E-05	221
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5PRB3-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5PRB3-F1-model_v4 PIH1 domain-containing protein 2	0.257	93	65	2	89	230	322	5.988E-05	220
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5RD91-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q5RD91-F1-model_v4 Cysteine and histidine-rich domain-containing protein 1	0.086	91	82	1	91	219	309	7.055E-05	220
LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q3UJD6-F1-model_v4	LOKIASV2_1350_ESMFold_hypothetical_protein	AF-Q3UJD6-F1-model_v4 Ubiquitin carboxyl-terminal hydrolase 19	0.171	105	74	1	90	312	416	2.006E-05	220
