query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-O66119-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-O66119-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.201	265	183	2	266	207	436	2.786E-17	490
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q92HK7-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q92HK7-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.191	265	187	2	266	178	409	1.206E-16	479
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q9ZD20-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q9ZD20-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.186	266	189	1	266	173	405	1.356E-16	477
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q4ULG1-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q4ULG1-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.183	265	189	2	266	178	409	1.438E-16	474
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P57302-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P57302-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.161	263	196	4	266	158	392	2.168E-16	470
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8CT13-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8CT13-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.185	265	188	2	266	196	427	1.715E-16	466
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q49110-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q49110-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.183	266	191	1	266	201	435	1.617E-16	463
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P10515-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P10515-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	0.191	266	188	1	266	412	644	4.645E-16	462
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q68WK6-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q68WK6-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.177	264	189	3	266	171	401	1.715E-16	460
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P19262-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P19262-F1-model_v4 Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	0.189	270	195	1	270	222	463	9.542E-17	458
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P08461-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P08461-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	0.188	264	187	3	266	399	629	5.223E-16	456
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q5HQ74-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q5HQ74-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.189	266	191	1	266	191	427	3.268E-16	455
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-O31550-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-O31550-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system	0.188	264	188	3	266	163	395	1.818E-16	454
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q89AJ6-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q89AJ6-F1-model_v4 Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	0.162	266	194	1	266	173	405	1.818E-16	453
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q1RJT3-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q1RJT3-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.186	266	189	1	266	180	412	2.168E-16	453
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8BMF4-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8BMF4-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	0.190	262	185	5	266	411	639	8.348E-16	452
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P65635-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P65635-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.192	265	186	2	266	194	424	5.538E-16	450
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P20285-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P20285-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	0.189	265	191	2	266	220	455	5.873E-16	449
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P36413-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P36413-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	0.171	263	189	4	266	404	632	1.055E-15	449
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q6GHZ0-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q6GHZ0-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.192	265	186	2	266	194	424	8.348E-16	447
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8NX76-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8NX76-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.191	266	187	1	266	193	424	8.852E-16	447
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P11961-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P11961-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.194	262	184	2	263	192	420	6.603E-16	446
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q5HGY9-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q5HGY9-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.192	265	186	2	266	194	424	8.852E-16	446
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P65636-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P65636-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.192	265	186	2	266	194	424	8.348E-16	446
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8NNJ2-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8NNJ2-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.200	263	192	1	263	426	666	2.585E-16	446
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P06959-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P06959-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.167	263	192	4	266	396	627	8.348E-16	445
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8K9N2-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8K9N2-F1-model_v4 Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	0.153	255	187	9	263	164	385	9.953E-16	444
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q59821-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q59821-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.192	265	186	2	266	194	424	1.187E-15	443
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-O94681-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-O94681-F1-model_v4 Probable dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	0.178	266	194	1	266	212	448	8.852E-16	443
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P35489-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-P35489-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.205	263	183	4	266	310	540	5.873E-16	443
LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8K9T8-F1-model_v4	LOKIASV2_2880_ESMFold_hypothetical_protein	AF-Q8K9T8-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.156	261	200	2	262	158	395	3.674E-16	442
