query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8X6V9-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8X6V9-F1-model_v4 Glutathione-binding protein GsiB	0.178	536	409	24	559	15	512	1.214E-32	1163
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8ZQM3-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8ZQM3-F1-model_v4 Glutathione-binding protein GsiB	0.200	530	394	30	559	19	512	6.202E-33	1160
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q5PGP4-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q5PGP4-F1-model_v4 Glutathione-binding protein GsiB	0.197	529	395	31	559	20	512	1.654E-32	1156
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q57RB1-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q57RB1-F1-model_v4 Glutathione-binding protein GsiB	0.192	532	400	28	559	17	512	1.492E-32	1148
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8Z863-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8Z863-F1-model_v4 Glutathione-binding protein GsiB	0.197	529	395	31	559	20	512	4.412E-32	1139
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8CW88-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q8CW88-F1-model_v4 Glutathione-binding protein GsiB	0.183	536	406	24	559	15	512	8.198E-32	1126
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q6D3B0-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q6D3B0-F1-model_v4 Glutathione-binding protein GsiB	0.190	520	390	40	559	32	513	2.034E-32	1126
LOKIASV2_2650_AF2_hypothetical_protein	AF-Q1RE95-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-Q1RE95-F1-model_v4 Glutathione-binding protein GsiB	0.178	532	405	28	559	19	512	2.424E-31	1123
LOKIASV2_2650_AF2_hypothetical_protein	AF-P76128-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-P76128-F1-model_v4 Probable D,D-dipeptide-binding periplasmic protein DdpA	0.190	537	407	20	556	11	514	5.151E-32	1123
LOKIASV2_2650_AF2_hypothetical_protein	AF-P75797-F1-model_v4	LOKIASV2_2650_AF2_hypothetical_protein	AF-P75797-F1-model_v4 Glutathione-binding protein GsiB	0.181	541	412	19	559	9	512	7.785E-32	1105
