query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q5JCX3-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q5JCX3-F1-model_v4 AMP phosphorylase	0.405	512	297	1	512	1	500	6.730E-62	2458
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q12Z64-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q12Z64-F1-model_v4 AMP phosphorylase	0.419	512	290	1	512	1	500	4.386E-62	2455
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q466X0-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q466X0-F1-model_v4 AMP phosphorylase	0.415	512	291	1	512	1	499	6.730E-62	2448
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q8TL01-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q8TL01-F1-model_v4 AMP phosphorylase	0.417	512	290	1	512	1	499	9.790E-62	2446
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q8Q0P9-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q8Q0P9-F1-model_v4 AMP phosphorylase	0.417	512	290	1	512	2	500	8.796E-62	2439
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-O28928-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-O28928-F1-model_v4 AMP phosphorylase 1	0.410	510	293	1	510	1	497	9.780E-61	2405
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-C5A1L9-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-C5A1L9-F1-model_v4 AMP phosphorylase	0.395	512	302	1	512	1	500	3.537E-61	2404
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A9A6M7-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A9A6M7-F1-model_v4 AMP phosphorylase	0.380	512	310	1	512	2	502	1.762E-60	2400
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-B6YWT7-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-B6YWT7-F1-model_v4 AMP phosphorylase	0.413	512	293	1	512	1	500	7.484E-61	2397
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A0B6C9-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A0B6C9-F1-model_v4 AMP phosphorylase	0.405	509	298	3	511	2	502	1.350E-61	2397
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-O59251-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-O59251-F1-model_v4 AMP phosphorylase	0.408	512	295	1	512	1	500	3.010E-60	2391
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q2FTS5-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q2FTS5-F1-model_v4 AMP phosphorylase	0.400	512	300	1	512	1	501	5.726E-61	2391
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q8U0I2-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q8U0I2-F1-model_v4 AMP phosphorylase	0.391	512	304	1	512	1	500	2.430E-60	2384
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A4FZL0-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A4FZL0-F1-model_v4 AMP phosphorylase	0.380	512	310	1	512	2	502	5.140E-60	2383
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q6M0E4-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q6M0E4-F1-model_v4 AMP phosphorylase	0.376	512	312	1	512	2	502	6.718E-60	2371
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-C6A2A0-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-C6A2A0-F1-model_v4 AMP phosphorylase	0.391	512	304	1	512	1	500	5.423E-60	2369
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q58081-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q58081-F1-model_v4 AMP phosphorylase	0.402	512	298	1	512	2	500	1.210E-59	2366
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A6UUN0-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A6UUN0-F1-model_v4 AMP phosphorylase	0.367	512	316	1	512	2	501	6.036E-60	2364
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A7I5N0-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A7I5N0-F1-model_v4 AMP phosphorylase	0.395	512	303	1	512	1	502	5.140E-60	2363
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A6VIW6-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A6VIW6-F1-model_v4 AMP phosphorylase	0.378	512	311	1	512	2	502	1.669E-59	2360
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A6URW3-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A6URW3-F1-model_v4 AMP phosphorylase	0.382	512	309	1	512	2	502	1.277E-59	2357
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q0W5A8-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q0W5A8-F1-model_v4 AMP phosphorylase	0.372	512	313	1	512	1	500	1.031E-59	2344
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A3CSY4-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A3CSY4-F1-model_v4 AMP phosphorylase	0.395	512	303	1	512	1	501	1.347E-59	2343
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q9V163-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q9V163-F1-model_v4 AMP phosphorylase	0.397	512	301	1	512	1	500	4.614E-59	2336
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A2SPI9-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A2SPI9-F1-model_v4 AMP phosphorylase	0.370	512	315	1	512	1	501	6.030E-59	2325
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A1RWC3-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A1RWC3-F1-model_v4 AMP phosphorylase	0.376	512	311	1	512	1	499	7.880E-59	2279
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-O28927-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-O28927-F1-model_v4 AMP phosphorylase 2	0.366	512	315	1	512	1	498	2.556E-57	2244
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A2BJU0-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-A2BJU0-F1-model_v4 AMP phosphorylase	0.388	511	304	2	512	5	501	4.138E-57	2231
LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q3IP82-F1-model_v4	LOKIASV2_1652_ESMFold_AMP_phosphorylase	AF-Q3IP82-F1-model_v4 AMP phosphorylase	0.358	506	315	1	506	1	491	6.698E-57	2197
