query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q8VPF2-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q8VPF2-F1-model_v4 3-oxoadipate CoA-transferase subunit B	0.368	246	154	4	249	1	245	1.200E-31	1096
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q59112-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q59112-F1-model_v4 Glutaconate CoA-transferase subunit B	0.379	254	155	6	256	6	259	3.474E-30	1017
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPV8-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPV8-F1-model_v4 Cholesterol ring-cleaving hydrolase IpdB subunit	0.185	250	198	6	255	1	244	9.851E-17	504
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P63653-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P63653-F1-model_v4 Cholesterol ring-cleaving hydrolase IpdB subunit	0.181	250	199	6	255	1	244	9.256E-17	502
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPV9-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPV9-F1-model_v4 Cholesterol ring-cleaving hydrolase IpdB subunit	0.178	250	200	6	255	1	244	1.432E-16	495
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q0S7Q0-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q0S7Q0-F1-model_v4 Cholesterol ring-cleaving hydrolase IpdB subunit	0.206	254	194	2	255	3	247	6.778E-17	492
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P56007-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P56007-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.204	222	163	8	229	1	206	1.200E-13	388
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q9ZLE4-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q9ZLE4-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.205	221	162	8	228	1	205	1.277E-13	385
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P42316-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P42316-F1-model_v4 Probable succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.179	227	174	6	232	1	213	4.728E-13	383
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P23673-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P23673-F1-model_v4 Butyrate--acetoacetate CoA-transferase subunit B	0.167	237	183	1	237	1	221	1.976E-13	373
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q8X5X6-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q8X5X6-F1-model_v4 Acetate CoA-transferase YdiF	0.156	256	205	3	258	281	524	3.672E-14	369
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P0C7I8-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P0C7I8-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.163	227	177	5	231	1	212	7.314E-13	358
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-B0RVK3-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-B0RVK3-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.159	227	177	5	231	1	212	8.818E-13	357
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-F1CYZ5-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-F1CYZ5-F1-model_v4 Caffeate CoA-transferase	0.174	256	209	3	258	271	524	1.856E-13	353
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P76459-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P76459-F1-model_v4 Acetate CoA-transferase subunit beta	0.169	229	175	6	234	1	211	1.063E-12	351
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P44874-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P44874-F1-model_v4 Acetate CoA-transferase subunit beta	0.188	227	171	10	236	4	215	8.818E-13	339
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P37766-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P37766-F1-model_v4 Acetate CoA-transferase YdiF	0.151	258	208	1	258	279	524	8.818E-13	334
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-O34466-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-O34466-F1-model_v4 Probable coenzyme A transferase subunit beta	0.180	233	175	5	237	3	217	1.452E-12	331
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q29551-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q29551-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	0.163	237	186	2	238	294	516	6.457E-13	331
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q9JJN4-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q9JJN4-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase 2A, mitochondrial	0.157	232	184	8	239	299	517	2.544E-12	331
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P63651-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P63651-F1-model_v4 Probable succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.138	227	183	3	229	1	213	3.474E-12	329
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q9ESL0-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q9ESL0-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase 2B, mitochondrial	0.146	232	186	8	239	299	517	5.720E-12	327
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPW2-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPW2-F1-model_v4 Probable succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.131	227	184	3	229	1	213	3.935E-12	326
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q59091-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-Q59091-F1-model_v4 3-oxoadipate CoA-transferase subunit B	0.146	226	180	6	231	5	216	4.458E-12	325
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPW3-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-P9WPW3-F1-model_v4 Probable succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	0.137	229	184	2	230	1	214	2.390E-12	323
LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-B2GV06-F1-model_v4	LOKIASV2_2943_ESMFold_CoA-transferase_subunit_beta	AF-B2GV06-F1-model_v4 Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	0.169	239	192	2	240	289	520	9.989E-13	322
