query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q9D0U9-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q9D0U9-F1-model_v4 Protein ARV1	0.114	343	210	3	345	28	265	1.179E-01	82
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q9H2C2-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q9H2C2-F1-model_v4 Protein ARV1	0.129	342	206	3	344	33	270	5.127E-02	81
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q3SZW3-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q3SZW3-F1-model_v4 Protein ARV1	0.114	343	210	3	345	44	281	5.356E-02	75
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5MK23-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5MK23-F1-model_v4 Protein ARV 2	0.111	332	195	3	334	7	226	1.232E-01	71
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q7SXS2-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q7SXS2-F1-model_v4 Protein YIPF5	0.106	323	180	1	323	51	252	9.659E-01	52
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q4R5M4-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q4R5M4-F1-model_v4 Protein YIPF5	0.100	275	135	49	323	103	253	1.634E+00	51
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q28CH8-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q28CH8-F1-model_v4 Protein YIPF6	0.102	331	189	1	331	22	232	3.018E+00	49
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5R6W5-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5R6W5-F1-model_v4 Protein YIPF5	0.108	275	134	49	323	103	253	1.433E+00	49
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q9JIM5-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q9JIM5-F1-model_v4 Protein YIPF7	0.105	326	178	1	326	54	253	1.433E+00	48
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q8BR70-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q8BR70-F1-model_v4 Protein YIPF6	0.102	322	202	1	322	7	232	2.646E+00	47
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-A5D7K7-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-A5D7K7-F1-model_v4 Protein YIPF7	0.114	326	175	1	326	56	254	2.035E+00	47
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q969M3-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q969M3-F1-model_v4 Protein YIPF5	0.108	275	134	49	323	103	253	3.018E+00	43
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-O34341-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-O34341-F1-model_v4 Uncharacterized protein YebC	0.117	295	167	47	341	68	257	2.646E+00	43
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5MK24-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5MK24-F1-model_v4 Protein ARV 1	0.106	341	212	3	343	7	244	1.564E+00	42
LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5ANH2-F1-model_v4	LOKIASV2_0747_ESMFold_hypothetical_protein	AF-Q5ANH2-F1-model_v4 Protein ARV1	0.109	345	256	2	346	1	288	2.035E+00	41
