query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q9RR29-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q9RR29-F1-model_v4 Glucose-1-phosphate thymidylyltransferase	0.217	359	260	1	359	1	333	4.551E-25	868
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P08075-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P08075-F1-model_v4 Glucose-1-phosphate thymidylyltransferase	0.194	360	268	1	360	1	333	3.773E-24	854
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-D4GU70-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-D4GU70-F1-model_v4 Low-salt glycan biosynthesis nucleotidyltransferase Agl11	0.242	367	260	1	367	1	344	3.054E-24	797
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q68EQ1-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q68EQ1-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.192	358	284	1	358	1	353	4.398E-22	686
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q9Y5P6-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q9Y5P6-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.196	354	281	1	354	1	351	6.876E-21	684
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q68EY9-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q68EY9-F1-model_v4 Mannose-1-phosphate guanyltransferase beta-A	0.201	358	281	1	358	1	353	2.799E-21	672
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q58501-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q58501-F1-model_v4 Bifunctional protein GlmU	0.280	346	230	1	346	1	320	1.528E-22	666
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q18A75-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q18A75-F1-model_v4 Glucose-1-phosphate adenylyltransferase	0.202	380	292	1	367	5	384	2.149E-21	663
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-A2VD83-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-A2VD83-F1-model_v4 Mannose-1-phosphate guanyltransferase beta-B	0.206	358	279	1	358	1	353	1.367E-20	656
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q7JZB4-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q7JZB4-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.203	357	279	2	358	12	362	3.022E-20	656
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q54K39-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q54K39-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.244	358	265	1	358	1	352	3.280E-21	640
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q9M2S0-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q9M2S0-F1-model_v4 Probable mannose-1-phosphate guanylyltransferase 2	0.203	359	284	1	357	1	359	1.824E-19	638
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q84JH5-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q84JH5-F1-model_v4 Probable mannose-1-phosphate guanylyltransferase 1	0.186	360	291	1	358	1	360	8.496E-21	637
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-O74484-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-O74484-F1-model_v4 Mannose-1-phosphate guanyltransferase	0.210	358	280	1	358	1	355	6.680E-20	637
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P0C5I2-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P0C5I2-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.185	356	287	1	356	1	353	6.336E-20	628
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P37820-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P37820-F1-model_v4 Putative mannose-1-phosphate guanyltransferase	0.193	358	282	1	358	2	351	4.749E-21	626
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q8BTZ7-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q8BTZ7-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.191	354	283	1	354	1	351	6.336E-20	626
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q2YDJ9-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q2YDJ9-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.187	358	286	1	358	1	353	4.613E-20	624
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-O22287-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-O22287-F1-model_v4 Mannose-1-phosphate guanylyltransferase 1	0.198	358	283	1	358	1	354	2.376E-19	622
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q6BN12-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q6BN12-F1-model_v4 Mannose-1-phosphate guanyltransferase	0.207	358	281	1	358	1	355	1.050E-20	618
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-A3QMC8-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-A3QMC8-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.226	360	277	1	360	1	359	2.149E-21	618
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q24VW5-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q24VW5-F1-model_v4 Glucose-1-phosphate adenylyltransferase	0.183	392	289	2	356	7	398	1.442E-20	616
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q752H4-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q752H4-F1-model_v4 Mannose-1-phosphate guanyltransferase	0.219	360	276	1	360	1	355	3.542E-20	614
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q61S97-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q61S97-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.215	359	279	1	357	1	359	7.079E-22	611
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q6LYB5-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q6LYB5-F1-model_v4 Bifunctional protein GlmU	0.240	346	244	1	346	1	322	5.279E-21	608
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q6DBU5-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-Q6DBU5-F1-model_v4 Mannose-1-phosphate guanyltransferase beta	0.192	359	288	1	359	1	358	6.876E-21	607
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-A0Q3I7-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-A0Q3I7-F1-model_v4 Glucose-1-phosphate adenylyltransferase	0.193	369	288	1	358	6	374	4.613E-20	605
LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P0CO21-F1-model_v4	LOKIASV2_1643_ESMFold_sugar_phosphate_nucleotidyltransferase	AF-P0CO21-F1-model_v4 Mannose-1-phosphate guanyltransferase	0.224	362	278	1	359	1	362	9.956E-21	604
